gene_id	U4-CCD30-1	U2-CCD30-2	U1-cTAL30-1	C2-cTAL30-1	C1-CCD30-1
ENSRNOG00000002495_AABR07063126.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038746_Bco2	0.17	0.00	0.54	0.19	0.25
ENSRNOG00000006139_Stx18	81.62	54.47	46.69	55.06	93.40
ENSRNOG00000041603_AABR07004996.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050680_AABR07008916.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005528_Tbk1	29.17	4.84	12.92	18.24	22.42
ENSRNOG00000060424_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057840_AABR07026473.1	0.00	0.00	0.00	0.08	0.04
ENSRNOG00000052567_AABR07029559.1	0.00	0.00	0.00	0.00	0.16
ENSRNOG00000047286_Olr1229	0.00	0.50	0.05	0.00	0.07
ENSRNOG00000017583_Mapkap1	22.41	3.94	5.34	7.70	18.16
ENSRNOG00000015068_Il11ra1	78.11	17.36	67.55	120.30	86.51
ENSRNOG00000051042_AC127084.4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016619_Use1	76.92	90.89	73.13	74.27	72.60
ENSRNOG00000017252_Olfr656	0.10	0.78	0.26	0.32	0.11
ENSRNOG00000051089_AC096895.1	0.00	0.00	0.00	2.75	2.04
ENSRNOG00000017344_Olr185	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023830_Dnase2	12.48	7.13	20.89	18.41	20.93
ENSRNOG00000023969_Herc6	2.75	0.37	3.45	1.48	1.50
ENSRNOG00000004060_Calm1	519.86	595.75	207.76	235.21	422.74
ENSRNOG00000051027_AABR07038886.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001484_Castor2	0.66	0.13	0.27	0.07	1.79
ENSRNOG00000010605_Gsc	0.00	0.00	0.00	0.00	0.15
ENSRNOG00000046445_Rcor3	5.23	0.05	1.62	2.27	2.83
ENSRNOG00000053513_AABR07007584.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015254_Olr3	0.00	0.06	0.00	0.00	0.00
ENSRNOG00000058395_SNORA70	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048035_Spata4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012912_Fgf17	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062094_AABR07035471.1	0.00	0.06	0.00	0.00	0.75
ENSRNOG00000035312_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000022870_Smad5	7.69	4.24	4.57	6.34	5.35
ENSRNOG00000011400_Ralyl	0.10	0.61	0.26	0.27	0.11
ENSRNOG00000059805_AABR07007839.1	0.00	0.06	0.07	0.18	0.19
ENSRNOG00000051257_AABR07039356.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000039120_AABR07027478.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056476_Slc22a13	0.00	0.00	0.41	0.35	0.38
ENSRNOG00000024470_Lman1	65.92	30.39	32.03	38.11	62.42
ENSRNOG00000053534	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057796_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057474_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052104_Olfr1085	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051936_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050541_Mir466b-4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024603_Rps15	186.68	441.80	158.35	172.01	188.87
ENSRNOG00000036530_AABR07071748.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033097_Agbl4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016100_AABR07058934.1	0.00	0.00	1.58	0.00	0.00
ENSRNOG00000031503_Olr1111	0.00	0.46	0.00	0.20	0.00
ENSRNOG00000048338_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059997_Brip1	0.54	0.76	0.79	0.64	0.73
ENSRNOG00000061565_AABR07007723.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020142_Gdf1	0.05	0.02	0.00	0.00	0.08
ENSRNOG00000046919_AABR07028477.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046017_AABR07043601.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052317_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000036301_AC128792.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004854_Has2	0.01	0.00	0.01	0.05	0.03
ENSRNOG00000004517_Igf1	0.40	0.09	60.38	91.24	1.90
ENSRNOG00000045999_Tnfaip8l1	2.25	3.04	2.67	3.84	0.26
ENSRNOG00000006721_AABR07049064.1	0.00	0.00	0.16	0.00	0.00
ENSRNOG00000061666_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049279_Klk1c8	0.49	0.88	0.00	0.00	0.00
ENSRNOG00000031469_Glb1l3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056232_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000039876_LOC681410	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000034088_Dnajb8	0.00	0.05	0.00	0.00	0.00
ENSRNOG00000020063_Nfkbib	30.52	18.94	11.03	12.73	38.76
ENSRNOG00000020466_Apba3	22.77	2.38	5.92	9.01	23.66
ENSRNOG00000019832_Bbs1	9.84	1.08	6.72	9.98	7.72
ENSRNOG00000060761_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060251_AABR07028530.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030644_Mt-nd1	9842.99	11763.41	13536.78	10870.55	10515.68
ENSRNOG00000031331_Fpr3	0.00	0.00	0.48	0.00	0.17
ENSRNOG00000054612_AC111292.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052940_AABR07030791.1	0.00	0.06	0.00	0.08	0.00
ENSRNOG00000023299_Hfm1	0.00	0.00	0.07	0.15	0.00
ENSRNOG00000017800_Foxc1	0.04	0.15	1.09	1.24	0.16
ENSRNOG00000009439_Eef1a1	663.06	229.54	656.27	611.97	674.31
ENSRNOG00000061061_AABR07063674.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057199_LOC100912421	0.00	0.00	0.04	0.00	0.00
ENSRNOG00000015140_Trmt13	3.85	3.75	2.24	3.45	2.75
ENSRNOG00000015292_Cul2	22.48	4.02	13.88	15.17	16.98
ENSRNOG00000001099_Rbak	3.07	0.70	3.15	2.97	3.64
ENSRNOG00000047540_LOC103690077	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038891_Grxcr1	0.07	0.00	0.00	0.00	0.00
ENSRNOG00000052076_AABR07069218.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031889_AABR07065438.1	30.32	68.96	22.22	21.49	20.76
ENSRNOG00000007564_Evc	4.05	0.66	6.65	6.55	3.93
ENSRNOG00000053052_LOC102548472	0.91	0.41	0.38	0.36	1.10
ENSRNOG00000056654_Dnaaf4	0.39	0.99	0.15	0.14	0.42
ENSRNOG00000048522_Avpr1b	0.00	0.05	0.00	0.15	0.05
ENSRNOG00000001476_Cldn4	184.58	32.93	32.45	33.10	72.59
ENSRNOG00000014385_Wnt2b	0.00	0.00	0.07	0.16	0.09
ENSRNOG00000010050_Stard9	0.00	0.07	0.15	0.17	0.12
ENSRNOG00000009398_Tceanc2	11.30	6.20	9.21	6.66	10.57
ENSRNOG00000060273_AABR07006093.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048431_Nynrin	0.33	0.00	0.44	0.59	0.34
ENSRNOG00000048885_LOC100359968	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012738_Eif3m	164.45	169.26	149.56	174.60	148.24
ENSRNOG00000015514_Bcat1	0.13	0.00	0.07	0.11	0.24
ENSRNOG00000008797_Tmpo	10.53	5.20	5.03	3.52	16.27
ENSRNOG00000060565_AABR07056771.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062048_AC141220.4	0.00	0.04	0.10	0.15	0.05
ENSRNOG00000050681_Olr587	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055172_AABR07070189.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000039745_Pm20d1	0.77	0.07	8.28	2.03	1.53
ENSRNOG00000058360_AABR07017156.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057224_AABR07032277.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031669_Lpp	5.84	0.56	4.37	4.14	7.44
ENSRNOG00000029029_LOC103690070	1.82	0.00	0.00	0.50	0.74
ENSRNOG00000055243_AABR07054399.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000036960_Abcc9	0.03	0.03	1.97	0.40	0.13
ENSRNOG00000055531_Hps5	3.34	0.60	2.14	2.13	2.15
ENSRNOG00000018982_Entpd3	18.78	3.33	0.48	1.27	11.62
ENSRNOG00000061637_AABR07057176.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032597_AABR07052755.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038274_AABR07051533.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054599_AC141967.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059678_AABR07024799.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002960_Ndp	0.00	0.00	0.00	0.00	0.12
ENSRNOG00000060124_AABR07008181.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048022_Olr218	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061713_Olr1328	0.00	0.27	0.00	0.10	0.00
ENSRNOG00000048139_Ncmap	0.65	0.00	0.29	0.36	1.65
ENSRNOG00000007955_Timp4	6.84	8.96	2.82	2.34	9.98
ENSRNOG00000051706_Tep1	2.58	0.38	2.20	2.65	2.85
ENSRNOG00000018177_Dhrs2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017328_Pter	11.50	2.92	42.17	61.29	16.77
ENSRNOG00000061539_LOC102550577	0.00	0.00	0.10	0.06	0.37
ENSRNOG00000004199_AABR07062753.1	0.65	0.00	0.00	0.14	0.29
ENSRNOG00000058728_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057032_AABR07043929.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020372_Hdac4	1.57	0.60	0.40	0.69	2.04
ENSRNOG00000002486_AC133273.1	0.00	0.00	0.00	0.00	0.10
ENSRNOG00000052914_AABR07031533.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008048_Plscr1	238.60	137.74	298.65	295.85	240.09
ENSRNOG00000006803_Dnajc10	86.45	21.60	50.12	57.50	57.25
ENSRNOG00000052118_LOC680190	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059529_AABR07029617.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000035462_Mir19b1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038088_Nanos2	0.00	0.00	0.13	0.26	0.17
ENSRNOG00000046982_AABR07043085.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046430_AC136847.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056701_LOC103695118	305.01	325.96	176.89	244.29	317.49
ENSRNOG00000058751_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047456_Yju2	18.53	5.53	16.69	15.48	21.98
ENSRNOG00000009218_Prdm12	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049946_AABR07044340.1	0.00	0.07	0.00	0.10	0.00
ENSRNOG00000010209_Nol12	12.85	22.51	14.65	15.59	13.44
ENSRNOG00000028749_Atxn7l2	1.47	0.04	0.98	1.02	1.57
ENSRNOG00000046188_Olr115	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054234_AABR07060958.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051705_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029773_Atm	1.36	0.92	1.59	1.32	2.19
ENSRNOG00000009143_Lrrc57	34.14	16.01	28.84	31.11	27.40
ENSRNOG00000062142_AABR07029963.1	0.00	0.00	0.00	0.00	0.22
ENSRNOG00000051824_AABR07062766.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019859_Pla2g15	16.90	0.62	12.19	10.12	13.76
ENSRNOG00000006787_Dhcr24	5.05	3.36	4.44	5.05	7.08
ENSRNOG00000021058_Grwd1	12.09	1.79	8.64	13.43	10.75
ENSRNOG00000019711_Isoc1	3.24	0.35	1.33	1.73	7.98
ENSRNOG00000033125_AABR07062694.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009233_Ankrd49	13.70	5.31	13.23	17.58	16.40
ENSRNOG00000054795_AABR07041096.1	1.48	1.51	0.34	1.08	2.27
ENSRNOG00000030032_Olr374	0.00	0.64	0.00	0.10	0.10
ENSRNOG00000061482_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000036304_AABR07002353.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011394_Kif3c	0.33	0.05	0.11	0.30	0.31
ENSRNOG00000000187_Csf2rb	0.14	0.01	7.48	1.12	0.31
ENSRNOG00000011692_Dkk1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051031_AABR07038842.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000726_Olr1671	0.00	0.00	0.00	0.32	0.00
ENSRNOG00000055168_AABR07051827.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016255_Podxl2	3.23	0.25	0.00	0.00	4.71
ENSRNOG00000042118_Cplane1	0.38	0.01	0.15	0.23	0.31
ENSRNOG00000050920_Prl3d1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052013_SNORD81	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057441_AC110981.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052794_AABR07042863.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061589	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038757_Defb44	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018746_Slc30a5	19.65	6.18	4.15	5.49	23.64
ENSRNOG00000022273_Rfk	146.11	30.97	20.50	19.36	164.37
ENSRNOG00000009409_Fbxo2	7.55	1.82	0.35	1.91	4.78
ENSRNOG00000031224_Olr378	0.00	0.00	0.00	0.00	0.20
ENSRNOG00000051959_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029945_Cuzd1	0.00	0.00	0.17	0.00	0.00
ENSRNOG00000007489_Zfp41	2.94	1.02	2.52	4.96	2.67
ENSRNOG00000016544_Arhgef28	11.46	3.04	7.88	7.52	13.61
ENSRNOG00000029956_AABR07033023.1	6.74	2.70	2.62	2.14	3.22
ENSRNOG00000011657_Kbtbd6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017889_Serac1	6.56	1.26	4.32	5.79	6.42
ENSRNOG00000056276_AABR07007802.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015229_Zc3h4	1.75	0.91	1.10	1.17	3.45
ENSRNOG00000012645_Mecom	30.84	12.61	51.26	62.88	25.40
ENSRNOG00000009057_Sec62	54.54	59.86	36.50	32.49	59.11
ENSRNOG00000020774_LOC103690163	0.25	0.58	0.44	0.81	0.28
ENSRNOG00000056885_AABR07056732.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027063_AABR07062136.1	0.00	0.83	0.00	0.00	0.00
ENSRNOG00000056107_AABR07063508.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060721_AABR07065531.30	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057211_U4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056484_AABR07000978.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018580_Klk8	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059782_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004303_Timp3	82.45	27.92	84.57	58.58	53.70
ENSRNOG00000056296_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056907_Nipbl	6.18	3.45	6.18	4.86	7.62
ENSRNOG00000054759_SNORD115	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056336_AC131521.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053777_AABR07008724.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017105_Dpyd	0.25	0.06	2.80	0.64	0.24
ENSRNOG00000060557_AABR07027096.1	0.00	0.01	0.00	0.00	0.07
ENSRNOG00000036435_Mir449c	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055167_AABR07063635.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054370_AABR07049884.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005006_Ndufaf1	13.26	7.82	18.43	11.79	10.68
ENSRNOG00000047108_AC097845.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004542_Ttc8	14.80	3.33	9.30	13.14	14.45
ENSRNOG00000056748_AC229945.1	0.06	0.34	0.19	0.49	0.46
ENSRNOG00000020563_Cma1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000040024_AABR07028805.1	8.50	7.56	0.00	5.35	17.65
ENSRNOG00000004756_Syt2	0.04	0.09	0.00	0.00	0.14
ENSRNOG00000030245_Tango2	43.96	22.01	58.54	61.55	46.95
ENSRNOG00000052391_Sh3bp5	49.32	10.15	26.82	39.34	31.32
ENSRNOG00000001809_LOC681544	0.22	0.55	0.55	0.30	0.55
ENSRNOG00000019052_Ankzf1	12.40	2.24	12.46	11.52	12.75
ENSRNOG00000058630_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005374_Lyar	8.46	4.38	3.17	4.04	5.25
ENSRNOG00000025809_AABR07049061.1	0.14	0.20	0.19	0.62	0.88
ENSRNOG00000009220_Tmem17	21.80	15.44	12.49	15.30	16.94
ENSRNOG00000051284_AABR07002945.2	3.07	7.17	0.89	1.71	8.65
ENSRNOG00000046756_AABR07051241.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062228_LOC100359515	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008082_Rgs6	3.26	0.20	1.18	3.68	1.72
ENSRNOG00000061586	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060046_AABR07029664.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032941_Mab21l1	0.08	0.08	0.00	0.11	0.12
ENSRNOG00000043098_Mt2A	1194.83	1778.14	865.15	1563.01	918.01
ENSRNOG00000057696_Sbk1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053605_AABR07062670.2	0.00	0.00	0.00	0.05	0.16
ENSRNOG00000013236_Samd8	2.55	0.74	1.06	1.66	5.09
ENSRNOG00000058274_7SK	0.00	0.00	0.00	0.00	2.77
ENSRNOG00000039704_Olr1538	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053786_AABR07027029.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032311_AABR07058658.1	0.00	0.03	0.29	0.17	0.05
ENSRNOG00000052855_AABR07024991.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019736_Nfs1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014252_Irf2bp1	1.67	0.42	0.68	0.72	4.03
ENSRNOG00000017382_Snx33	3.56	1.00	4.43	5.04	4.24
ENSRNOG00000053882_LOC108352742	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008871_Sdr16c5	1.44	0.00	0.00	0.13	1.13
ENSRNOG00000019418_Lrrc4b	0.00	0.17	0.00	0.00	0.03
ENSRNOG00000016622_LOC100910438	8.81	0.00	4.84	8.18	12.01
ENSRNOG00000032554_Scd4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058842_Sptbn2	11.27	2.98	1.34	1.78	13.20
ENSRNOG00000051938_AABR07001591.1	0.11	0.19	0.12	0.25	0.37
ENSRNOG00000051737_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012602_Recql	19.05	2.60	17.77	25.87	18.45
ENSRNOG00000026407_Fam184a	0.02	0.00	0.43	0.46	0.04
ENSRNOG00000019434_Adat1	0.71	0.14	0.78	0.58	0.75
ENSRNOG00000017468_Trappc6a	108.85	151.50	122.09	144.22	119.73
ENSRNOG00000048493_AABR07008293.3	0.24	1.14	0.43	2.03	1.36
ENSRNOG00000008593_Ryk	4.68	3.88	3.13	5.79	6.46
ENSRNOG00000027012_Usp54	4.14	0.90	2.91	3.60	4.95
ENSRNOG00000061652_AABR07070801.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008515_Tmem45b	147.34	109.07	0.22	0.21	124.46
ENSRNOG00000024213_Golim4	4.68	0.54	7.17	8.95	5.49
ENSRNOG00000025808_Aars2	4.26	0.48	2.89	2.08	2.51
ENSRNOG00000008917_Ehbp1	2.13	1.26	1.33	1.69	2.05
ENSRNOG00000059807_AC121663.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004216_Lrr1	0.42	1.45	0.17	0.20	0.43
ENSRNOG00000003030_Awat2	0.07	0.00	0.00	0.00	0.00
ENSRNOG00000054853_AABR07069588.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053588_AABR07044631.1	0.21	0.16	0.28	0.06	0.70
ENSRNOG00000000262_Zfp821	7.50	0.73	4.44	5.16	10.95
ENSRNOG00000012771_Ddx41	61.54	10.42	43.61	51.62	46.04
ENSRNOG00000005906_LOC103690020	0.05	0.00	1.05	0.59	0.00
ENSRNOG00000054638_AABR07038957.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020526_Mau2	2.84	0.56	1.37	1.77	3.99
ENSRNOG00000017161_Lcn8	0.00	0.00	0.00	0.00	0.19
ENSRNOG00000036958_LOC102556447	3.56	0.60	0.31	1.71	3.72
ENSRNOG00000000873_Brs3	0.00	0.00	0.00	0.08	0.00
ENSRNOG00000052719_AC128637.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009863_Prrt3	0.14	0.03	0.00	0.00	0.07
ENSRNOG00000019422_Egr1	51.36	17.68	14.62	6.17	50.06
ENSRNOG00000057060_LOC108348049	0.31	0.87	0.30	0.07	0.82
ENSRNOG00000031915_Hdac10	3.60	0.49	3.30	3.18	3.52
ENSRNOG00000057477_AABR07043167.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013591_Tmem9b	146.30	88.52	17.18	24.00	129.40
ENSRNOG00000028414_LOC288521	0.00	0.00	0.00	0.15	0.22
ENSRNOG00000003832_Vash2	0.00	0.61	0.00	0.26	0.11
ENSRNOG00000037983_LOC103693605	407.18	1483.63	144.42	262.89	546.87
ENSRNOG00000016307_Prl5a1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013196_Dok5	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025518_Carmil3	0.01	0.00	0.15	0.03	0.02
ENSRNOG00000041315_AABR07027569.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004101_Marc1	0.33	0.20	0.76	0.37	1.56
ENSRNOG00000047906_Olr1343	0.09	0.00	0.00	0.30	0.00
ENSRNOG00000053759_AABR07024724.1	0.00	0.00	0.08	0.00	0.00
ENSRNOG00000005112_AABR07006367.1	0.63	0.22	0.46	0.22	0.58
ENSRNOG00000058227_AC110102.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000026265_Magec2	0.00	0.00	0.00	0.11	0.00
ENSRNOG00000052473_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002305_Slc15a2	38.45	5.16	6.09	7.36	24.49
ENSRNOG00000003386_Rbfox3	0.00	0.00	0.04	0.00	0.00
ENSRNOG00000055103_Cftr	0.00	0.00	0.03	0.06	0.03
ENSRNOG00000019586_Ccdc24	0.33	0.00	0.27	0.05	0.07
ENSRNOG00000059421_AABR07061448.3	0.15	0.00	0.13	0.16	0.00
ENSRNOG00000056131_AABR07029217.4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014948_Osgin1	3.19	1.37	19.30	25.04	8.35
ENSRNOG00000018393_Uts2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016454_Nasp	10.80	5.55	9.59	9.78	8.65
ENSRNOG00000062054_AABR07072449.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049244_Sepsecs	15.06	3.67	14.33	15.58	12.94
ENSRNOG00000019723_LOC100910990	10.59	1.18	4.86	6.18	8.11
ENSRNOG00000038499_LOC685351	0.00	0.00	0.00	0.09	0.00
ENSRNOG00000057518_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057851_LOC680254	1.78	1.93	2.67	1.20	1.79
ENSRNOG00000017914_Cavin3	0.40	0.29	0.36	0.44	3.03
ENSRNOG00000047573_LOC108348114	0.52	0.75	0.05	0.22	0.55
ENSRNOG00000039255_Gpr31	0.70	0.06	0.63	0.19	0.00
ENSRNOG00000010449_Prb1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002232_Aff1	20.11	1.16	9.36	11.77	23.05
ENSRNOG00000035543_Mir331	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003783_Fthl17e	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017222_Abraxas2	20.74	11.59	16.64	17.85	16.99
ENSRNOG00000006367_Slc5a8	0.02	0.00	0.36	0.27	0.10
ENSRNOG00000009371_Abl1	0.10	0.00	0.00	0.06	0.04
ENSRNOG00000022537_E2f8	0.49	0.00	0.04	0.38	0.52
ENSRNOG00000044282_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017197_Pdgfb	0.46	0.13	0.13	0.29	0.34
ENSRNOG00000052816	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031628_AABR07006688.2	0.00	0.00	0.12	0.29	0.00
ENSRNOG00000006551_Dcaf15	7.85	0.23	3.06	3.89	7.86
ENSRNOG00000000692_Ung	14.45	5.72	7.94	10.20	31.07
ENSRNOG00000009448_Papln	0.08	0.00	0.36	0.30	0.01
ENSRNOG00000050996_Kctd4	0.07	0.00	0.03	0.25	0.11
ENSRNOG00000001474_Tmem270	0.00	0.91	0.00	0.00	0.00
ENSRNOG00000000715_Pou1f1	0.08	0.08	0.02	0.03	0.00
ENSRNOG00000019675_Pycard	6.65	6.50	20.27	17.19	5.87
ENSRNOG00000004699_Fibin	0.17	0.00	0.15	0.36	0.16
ENSRNOG00000037974_AABR07049405.1	0.00	0.00	0.00	0.00	0.09
ENSRNOG00000050603_AABR07055875.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017919_Nup133	9.51	0.55	7.64	8.33	8.06
ENSRNOG00000053398_AC128261.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004588_Zbed4	3.82	1.81	1.20	0.88	4.34
ENSRNOG00000055964_AC141521.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055733_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052398_AABR07042802.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028103_Psmd3	43.05	5.28	8.23	12.91	52.02
ENSRNOG00000029501_Hoga1	20.58	3.09	179.43	198.55	34.72
ENSRNOG00000061969_AABR07009743.1	0.00	0.00	0.00	0.09	0.00
ENSRNOG00000041542_AABR07062404.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048095_RGD1564801	2.36	0.08	0.39	0.27	4.13
ENSRNOG00000003283_Rcsd1	1.48	0.38	3.92	2.71	1.68
ENSRNOG00000017946_Ctsq	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057558_AC128792.2	0.00	0.00	0.00	61.30	32.71
ENSRNOG00000045669_AABR07030335.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058352_AABR07065699.4	0.00	0.00	0.00	5.82	0.00
