gene_id	C2-cTAL30-1.genes.results	U2-CCD30-2.genes.results	U4-CCD30-1.genes.results	C1-CCD30-1.genes.results	U1-cTAL30-1.genes.results
ENSRNOG00000015459_Heatr3	1.82	2.22	4.56	6.24	1.11
ENSRNOG00000037690_Sertad3	11.98	14.73	18.03	12.95	12.01
ENSRNOG00000059703_AC123425.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030215_Olr245	0.42	0.58	0.00	0.00	0.00
ENSRNOG00000050562_Zfp449	5.19	1.89	4.37	3.30	5.49
ENSRNOG00000018501_Olr47	0.00	0.00	0.00	0.11	0.00
ENSRNOG00000002790_Abcb7	21.99	4.05	11.85	11.56	14.31
ENSRNOG00000005059_LOC100911917	4.96	5.72	7.00	9.25	6.46
ENSRNOG00000053271_AABR07058360.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008725_Slc37a3	34.69	12.17	37.00	28.87	45.15
ENSRNOG00000048618_AABR07049890.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018339_Cabp2	0.22	0.00	0.00	0.22	0.05
ENSRNOG00000061654_AABR07028874.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004461_NEWGENE_6497122	26.97	84.70	40.45	44.73	28.52
ENSRNOG00000032629_MGC114492	0.31	0.06	0.00	0.00	0.00
ENSRNOG00000056253_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005344_Nol10	8.30	4.59	12.91	11.18	5.40
ENSRNOG00000015235_Fra10ac1	3.34	4.19	11.98	6.21	2.51
ENSRNOG00000050317_Uhrf1bp1l	6.71	2.69	6.64	6.69	4.64
ENSRNOG00000050963_AABR07064716.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000034130_LOC108349189	0.00	11.71	0.00	0.00	0.00
ENSRNOG00000054878_AABR07022202.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023760_Plekhm3	1.37	0.00	1.06	1.75	1.02
ENSRNOG00000048755_AABR07054897.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000035539_Mir152	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052988	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025108_Ankrd35	0.00	0.38	0.14	0.48	0.00
ENSRNOG00000046153_LOC108349745	0.33	0.69	1.12	0.74	1.28
ENSRNOG00000001767_RGD1562339	0.51	0.00	2.13	1.61	0.28
ENSRNOG00000004036_Snx12	60.10	77.18	78.38	46.01	57.39
ENSRNOG00000057806_Trpm7	11.95	2.40	5.83	8.22	12.14
ENSRNOG00000032847_AABR07060145.1	0.00	20.92	0.00	0.00	0.00
ENSRNOG00000007098_Gtpbp10	26.06	23.67	19.21	13.38	17.05
ENSRNOG00000014833_Smndc1	31.26	46.11	40.16	37.19	35.19
ENSRNOG00000057174_AABR07067310.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051565_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048215_LOC100912489	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004899_Kcns3	0.47	8.75	7.82	7.43	0.03
ENSRNOG00000005386_Kitlg	20.42	46.42	113.34	114.85	13.47
ENSRNOG00000055367_LOC103694852	0.52	0.00	0.00	0.44	0.00
ENSRNOG00000027221_Sun5	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020830_LOC108348128	44.56	16.17	32.01	38.93	39.81
ENSRNOG00000032575_Ocel1	0.55	5.92	6.24	14.68	1.12
ENSRNOG00000015505_Mfap5	0.00	2.82	0.34	0.12	0.21
ENSRNOG00000014001_Prss40	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014971_Mas1	0.00	0.00	0.22	0.20	0.13
ENSRNOG00000042140_Eomes	0.11	0.07	0.00	0.04	0.00
ENSRNOG00000043194_Skint1	0.00	0.00	0.00	0.08	0.07
ENSRNOG00000011582_Rab3d	10.39	1.34	9.58	9.96	6.63
ENSRNOG00000060170_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052930_SNORD115	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000035546_Mir421	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011474_Ppp1r3b	0.86	0.45	0.37	0.53	1.30
ENSRNOG00000060398_AABR07025999.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007943_Gsdma	0.05	0.00	0.00	0.08	0.09
ENSRNOG00000058717_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051344_Psme3	21.87	17.40	85.06	81.93	16.47
ENSRNOG00000039278_Mcart1	19.86	11.43	15.06	15.84	20.45
ENSRNOG00000004865_Pkd1l1	0.01	0.00	0.01	0.04	0.00
ENSRNOG00000000605_Hs3st5	0.02	0.00	0.00	0.00	0.00
ENSRNOG00000049804_AABR07061513.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047401_Gfy	0.00	0.05	0.00	0.11	0.00
ENSRNOG00000038674_AABR07002351.1	0.62	0.34	0.00	0.36	0.00
ENSRNOG00000003251_B3galt2	0.18	0.31	0.03	0.06	0.03
ENSRNOG00000007625_B3galt1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053914_AABR07049079.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031730_Eloc	43.44	72.75	39.47	37.12	38.11
ENSRNOG00000054824_AABR07039214.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001219_Tspear	0.05	0.05	0.00	0.00	0.00
ENSRNOG00000060445_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059316_AABR07052347.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058732_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019252_Slco6b1	0.03	0.00	0.00	0.03	0.00
ENSRNOG00000024043_Orc6	8.85	12.38	7.47	9.04	5.24
ENSRNOG00000045617_Pglyrp3b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000036300_AABR07003344.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054898_AABR07021433.2	0.11	0.04	0.00	0.26	0.12
ENSRNOG00000024145_Trim65	1.45	3.82	5.87	3.24	0.94
ENSRNOG00000057311_AABR07054583.1	0.00	0.00	0.00	0.20	0.00
ENSRNOG00000014923_Ifitm5	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002262_Enoph1	28.55	12.39	23.66	22.64	24.58
ENSRNOG00000059538_Clec2g	14.04	77.09	78.51	37.91	24.23
ENSRNOG00000015811_Olr92	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056552_AC108631.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046325_AABR07031768.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004926_Mettl15	5.49	2.14	2.59	3.86	4.23
ENSRNOG00000047218_Clic5	0.15	0.21	0.00	0.15	1.61
ENSRNOG00000014227_Mrgprx3	0.35	0.00	0.06	0.07	0.83
ENSRNOG00000056771_AABR07028478.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032473_Scn10a	0.00	0.00	0.00	0.03	0.00
ENSRNOG00000036898_AC111428.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008602_Steap4	3.11	0.00	0.17	0.19	15.64
ENSRNOG00000000691_Foxn4	0.00	0.00	0.00	0.06	0.00
ENSRNOG00000012478_Shox2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031785_Krt76	0.53	0.00	0.03	0.15	1.07
ENSRNOG00000007956_Styx	0.85	2.04	1.72	4.16	0.39
ENSRNOG00000041336_AABR07035475.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006699_Mlh3	2.60	1.71	2.33	3.04	2.45
ENSRNOG00000060489_AABR07015639.1	0.33	0.31	0.01	0.45	0.09
ENSRNOG00000058323_LOC102550026	5.39	2.04	1.79	2.05	4.36
ENSRNOG00000056145_AABR07029111.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060596_AABR07001880.1	0.00	0.00	0.00	0.11	0.00
ENSRNOG00000040257_Chmp2b	61.21	58.07	103.54	69.26	54.14
ENSRNOG00000003195_Caskin1	0.05	0.03	0.14	0.19	0.03
ENSRNOG00000009550_Sqle	27.13	20.19	17.68	13.11	18.80
ENSRNOG00000015455_Spr	9.16	14.18	32.93	29.02	7.46
ENSRNOG00000036576_Zdhhc6	60.65	12.27	72.37	63.91	48.58
ENSRNOG00000051591_LOC100911422	0.51	1.05	4.51	4.30	0.00
ENSRNOG00000018295_Ccar2	18.04	3.61	15.92	11.16	14.56
ENSRNOG00000056238_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029316_Gtf2f2	14.42	29.66	26.15	23.88	12.06
ENSRNOG00000052403_AABR07021433.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047748_AABR07038567.1	0.26	0.00	0.00	0.00	0.00
ENSRNOG00000032995_AABR07025089.1	0.07	0.03	0.00	0.07	0.03
ENSRNOG00000061701_AABR07057590.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049793_AABR07065631.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051580_AABR07052608.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000599_Lama4	0.36	0.00	0.02	0.15	1.04
ENSRNOG00000018408_RGD1307554	4.59	0.66	6.75	3.87	4.56
ENSRNOG00000056049_AABR07065532.10	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052330_AC118772.3	1.02	0.00	0.00	0.00	0.00
ENSRNOG00000008086_Dpf3	0.67	0.00	0.73	0.88	1.43
ENSRNOG00000004404_Tac4	0.91	0.68	0.41	0.18	0.15
ENSRNOG00000057217_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011305_Sox10	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005154_Alkal2	0.00	0.00	0.35	0.06	0.33
ENSRNOG00000033101_Myo18a	6.37	0.54	5.10	4.81	5.77
ENSRNOG00000041506_AABR07049385.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013808_Ces2g	1.07	0.92	0.61	1.70	39.82
ENSRNOG00000014893_Wdr63	0.79	1.01	2.96	2.23	0.67
ENSRNOG00000000407_Dcbld1	1.08	1.13	5.63	7.15	1.43
ENSRNOG00000022054_Paqr7	7.94	2.08	5.35	5.41	14.22
ENSRNOG00000017893_Baiap3	0.19	0.17	0.18	0.33	0.24
ENSRNOG00000013480_Ing2	0.83	3.96	1.65	2.19	1.23
ENSRNOG00000056881_LOC102546868	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059161_AABR07065190.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038183_Heatr4	0.29	0.46	0.26	0.13	0.20
ENSRNOG00000026435_Arid3a	2.68	1.82	3.67	4.71	1.01
ENSRNOG00000016034_Cnot9	11.06	7.51	19.31	18.08	9.91
ENSRNOG00000061876_Tas1r2	66.82	8.44	35.85	33.02	71.66
ENSRNOG00000056642_AABR07030034.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009290_Nup35	20.07	44.76	32.06	28.35	15.68
ENSRNOG00000042078_Icam4	0.00	0.00	0.00	0.00	0.11
ENSRNOG00000004083_Zc3h14	32.42	22.55	72.37	56.55	25.77
ENSRNOG00000004535_Kcng3	0.53	0.92	0.19	0.48	0.13
ENSRNOG00000058102_Olr1214	0.11	0.00	0.20	0.22	0.00
ENSRNOG00000043249_Pde4c	42.10	79.39	86.60	78.41	33.55
ENSRNOG00000024036_Fam98c	1.94	3.60	11.32	28.70	1.69
ENSRNOG00000052127_AABR07002888.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032682_AABR07055728.1	0.67	0.00	0.00	0.87	0.37
ENSRNOG00000061746_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008467_Agbl2	1.24	1.08	4.01	3.03	0.42
ENSRNOG00000047958_LOC108348032	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045821_Slc41a3	0.21	0.96	1.22	0.79	0.69
ENSRNOG00000037711_LOC501618	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058309_AABR07016934.1	1.18	2.58	0.00	0.54	0.00
ENSRNOG00000016483_Myo16	0.12	0.05	0.00	0.03	0.09
ENSRNOG00000010274_Smc4	9.23	13.38	14.73	10.37	10.34
ENSRNOG00000001551_Atp5pf	1024.47	2188.30	999.50	1054.56	947.70
ENSRNOG00000009243_Oaf	3.19	11.54	5.67	7.99	4.08
ENSRNOG00000050119_Try10	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016936_Nadk	32.60	19.43	61.84	58.91	28.75
ENSRNOG00000024766_Adgrf3	0.00	0.00	0.02	0.00	0.04
ENSRNOG00000050899_AABR07054362.1	41.46	122.44	32.69	30.11	31.55
ENSRNOG00000003990_Grb2	5.49	10.10	27.08	37.33	5.97
ENSRNOG00000043755_AABR07041779.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014645_Aldh7a1	214.51	47.02	161.24	127.50	245.93
ENSRNOG00000058659_AABR07062812.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037091_AABR07050222.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000034174_Bpifb4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025310_Pop7	52.67	117.44	63.72	55.72	43.21
ENSRNOG00000058355_AABR07046732.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058196_AABR07064227.1	0.00	0.00	0.00	52.23	0.00
ENSRNOG00000003260_Nr1i3	1.62	0.11	1.20	1.95	1.63
ENSRNOG00000060214_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058530_5_8S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055953_AABR07022202.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038911_AABR07067499.1	0.00	0.00	0.00	22.27	22.09
ENSRNOG00000019245_Sgf29	39.55	64.79	48.42	49.33	34.87
ENSRNOG00000028016_AABR07021402.1	0.00	0.37	1.07	0.29	0.35
ENSRNOG00000054680_AABR07056882.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003498_Olr1585	0.00	0.00	0.00	0.33	0.38
ENSRNOG00000018145_Crat	97.00	7.00	56.07	65.32	79.69
ENSRNOG00000051787_SNORD115	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060798_Olr857	0.00	0.10	0.00	0.00	0.00
ENSRNOG00000047644_AABR07045319.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059050_AABR07001416.1	0.00	0.25	0.00	0.00	0.00
ENSRNOG00000061467_AABR07043772.1	0.50	0.20	1.68	1.23	0.90
ENSRNOG00000020719_Hrc	0.09	0.00	0.03	0.15	0.00
ENSRNOG00000052107_AABR07010385.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018220_Pde4dip	3.39	0.53	4.34	3.52	4.13
ENSRNOG00000061478_AABR07065363.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000041471_AC127217.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013379_Zfp422	27.67	16.02	29.94	23.76	27.49
ENSRNOG00000021061_Map4k2	1.02	0.05	1.24	1.71	0.89
ENSRNOG00000015812_Tm4sf1	11.57	0.00	0.96	3.18	27.71
ENSRNOG00000012148_Trio	0.69	0.22	0.59	1.15	0.95
ENSRNOG00000046972_Chrm2	0.00	0.00	0.00	0.25	0.12
ENSRNOG00000010194_Ift43	26.69	47.83	24.66	21.63	21.03
ENSRNOG00000012424_Adam23	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053234_Cnot3	1.94	0.17	2.11	1.85	1.29
ENSRNOG00000053791_AABR07017693.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018706_Il15ra	2.13	1.29	1.11	1.65	2.55
ENSRNOG00000052396_AC128114.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056054_U8	0.00	0.00	0.00	0.00	53.66
ENSRNOG00000008672_Chmp5	160.43	383.79	208.69	140.57	151.39
ENSRNOG00000007302_Fbn1	0.10	0.00	0.12	0.11	1.26
ENSRNOG00000059237_Clul1	0.00	0.00	0.05	0.00	0.00
ENSRNOG00000060942_AABR07025348.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058623_Y_RNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029377_Rpl38	0.00	4.33	39.57	0.00	13.04
ENSRNOG00000052747_AABR07061139.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052430_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002509_Gnl3l	34.90	19.38	30.30	28.38	29.26
ENSRNOG00000047851_Vom1r71	0.00	0.67	0.00	0.00	0.00
ENSRNOG00000025184_Prss35	0.21	0.00	0.00	0.24	0.08
ENSRNOG00000020131_LOC685544	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055391_Eif4ebp2	4.19	9.33	7.04	13.27	4.75
ENSRNOG00000027574_AABR07053879.1	1.12	0.36	0.38	0.71	0.47
ENSRNOG00000002026_Dnajc28	4.54	8.39	3.45	3.77	5.22
ENSRNOG00000060520_AABR07048387.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024617_AC099444.1	0.00	0.19	0.57	0.59	0.00
ENSRNOG00000049280_Slpil3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016203_Efna2	0.16	0.00	0.00	0.16	0.00
ENSRNOG00000018778_Cadm1	3.33	0.98	9.00	7.84	2.14
ENSRNOG00000056662_LOC100363141	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047060_Olr783	0.22	0.00	0.00	0.00	0.00
ENSRNOG00000048107_AABR07035478.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049398_AABR07063276.1	0.00	0.00	0.00	0.00	0.08
ENSRNOG00000048344_Olr1228	0.00	0.07	0.10	0.04	0.00
ENSRNOG00000058656_AABR07019387.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000041826_AABR07053152.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038215_AC120448.1	0.29	0.00	0.52	0.00	0.00
ENSRNOG00000009299_Adra2c	0.00	0.00	0.09	0.19	0.00
ENSRNOG00000009466_Unc45b	0.00	0.00	0.02	0.02	0.00
ENSRNOG00000016260_Polr3g	5.81	1.47	2.35	1.51	6.71
ENSRNOG00000050497_Zfp7	1.58	3.01	0.63	1.27	1.75
ENSRNOG00000047763_Mir3547	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018697_Abcb6	24.90	2.50	17.55	14.96	25.98
ENSRNOG00000033688_Cep170b	2.16	0.65	2.08	3.44	2.10
ENSRNOG00000015901_Olr107	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049425_Fam167b	9.83	3.95	1.62	4.75	21.07
ENSRNOG00000018404_Aars	38.65	10.66	38.81	25.23	41.35
ENSRNOG00000022721_Clec18a	0.00	0.00	0.00	0.06	0.05
ENSRNOG00000003787_Lcorl	1.65	6.83	3.41	4.22	2.24
ENSRNOG00000047867_Klhdc8b	1.43	0.26	0.72	0.66	1.03
ENSRNOG00000053852_AABR07013147.1	0.00	8.59	0.00	0.00	9.75
ENSRNOG00000054340_AABR07011013.1	0.47	0.21	0.42	0.22	0.77
ENSRNOG00000062295_Gm9918	0.09	0.00	0.05	0.09	0.07
ENSRNOG00000052720_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058912_LOC499407	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000021242_Adam33	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050915_AABR07070416.1	0.00	0.00	0.00	0.45	0.00
ENSRNOG00000052479_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010388_Slc21a4	11.34	3.78	0.84	7.76	31.61
ENSRNOG00000002625_Ptpn4	2.48	1.39	1.00	2.10	3.08
ENSRNOG00000053084_Fuz	8.72	11.32	13.05	12.92	5.78
ENSRNOG00000030551_LOC102551265	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000039543_Rnase11	0.00	1.68	1.58	0.23	2.67
ENSRNOG00000009718_Pex12	17.69	6.31	18.65	17.23	17.89
ENSRNOG00000053414_AABR07062323.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057314_AABR07068980.1	0.14	1.53	0.63	0.65	0.00
ENSRNOG00000013042_Htr1b	0.28	0.00	0.55	0.94	0.00
ENSRNOG00000048524_Mir6216	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023208_Myorg	0.83	0.10	4.19	6.28	0.42
ENSRNOG00000000491_Spdef	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049098_Olr937	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018477_Otud4	0.47	0.51	0.95	1.28	0.48
ENSRNOG00000054664_AABR07070982.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062193_AABR07025999.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060915_Olr270	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029808_LOC100360244	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050509_Ebi3	0.39	0.15	0.62	0.15	0.45
ENSRNOG00000062081_AABR07019736.1	0.00	0.00	0.00	0.00	2.15
ENSRNOG00000027195_Clrn2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024271_Samt4	0.00	0.34	0.00	0.00	0.00
ENSRNOG00000017997_Nek4	6.43	2.38	8.07	6.76	7.60
ENSRNOG00000043866_AY172581.24	40277.23	97871.99	22323.82	48922.03	55081.94
ENSRNOG00000002394_Tpr	7.74	11.84	14.45	15.22	8.22
ENSRNOG00000055125_AABR07029424.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028717_Ndufb7	1015.04	1865.74	823.22	795.12	881.84
ENSRNOG00000054360_Tspan11	0.00	0.06	0.00	0.04	0.00
ENSRNOG00000042665_AABR07007130.2	17.28	0.00	31.83	0.00	0.00
ENSRNOG00000021118_Nomo1	3.86	1.97	7.45	8.43	4.42
ENSRNOG00000018766_Rrp8	11.96	2.51	8.56	7.48	6.73
ENSRNOG00000057539_AABR07063860.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000039050_AABR07051878.1	0.00	0.00	0.00	0.00	0.40
ENSRNOG00000040249_AC115420.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012634_Fbxo10	0.78	2.52	0.32	1.87	0.15
ENSRNOG00000049985_Gprasp1	2.97	1.04	3.45	2.39	2.76
ENSRNOG00000003848_Med12	3.13	0.55	4.13	3.07	3.55
ENSRNOG00000052736_AC096072.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005249_Snx6	64.36	81.92	99.88	77.89	67.73
ENSRNOG00000057658_Gpr173	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037060_Odf3b	0.86	0.00	0.19	0.42	0.81
ENSRNOG00000002940_Ankrd17	6.76	6.48	8.64	13.19	7.24
ENSRNOG00000059447_AC109901.2	0.00	7.86	0.00	0.92	0.00
ENSRNOG00000049982_Pex26	3.05	1.35	2.21	2.53	2.53
ENSRNOG00000026048_Gbf1	12.27	2.94	18.27	16.59	14.27
ENSRNOG00000034234_Mt-co1	15536.52	21644.44	14260.60	16051.24	20692.04
ENSRNOG00000000398_Zup1	14.17	8.10	10.60	8.86	10.59
ENSRNOG00000049314_AABR07069524.1	0.25	0.11	0.01	0.31	0.05
ENSRNOG00000047820_LOC100911398	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000021714_Fam92b	3.76	5.45	2.80	4.24	3.14
ENSRNOG00000059411_AABR07042326.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055220_AC106681.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031461_Prss47	0.00	0.41	0.00	0.00	0.00
ENSRNOG00000057729_Strip2	4.24	0.00	1.00	0.55	1.76
ENSRNOG00000020024_Taf7	9.82	15.67	11.34	10.09	10.21
ENSRNOG00000054685_AABR07015087.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060907_AABR07068997.1	3.63	2.62	0.00	0.00	0.00
ENSRNOG00000010835_Dmbx1	0.02	0.00	0.00	0.04	0.00
ENSRNOG00000055827_AABR07063621.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053340_AABR07012053.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028082_Tal2	0.32	0.00	0.07	0.00	0.00
ENSRNOG00000025055_Zdhhc19	0.00	0.00	0.00	0.16	0.00
ENSRNOG00000001060_Snrnp35	21.12	11.74	16.26	10.04	19.68
ENSRNOG00000062183_LOC102550479	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011107_Pcsk1	0.18	0.00	0.00	0.00	0.02
ENSRNOG00000054876_SNORA73	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049676_St6galnac5	0.00	0.00	0.17	0.06	0.00
ENSRNOG00000046162_Olr278	0.00	0.10	0.00	0.00	0.00
ENSRNOG00000024808_Stk39	10.26	11.09	6.45	9.70	9.18
ENSRNOG00000057553_AABR07050922.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018786_AABR07071746.1	0.30	0.00	0.00	0.15	0.00
ENSRNOG00000042609_Spag16	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060219_AABR07005888.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000026853_Urb2	0.71	0.31	0.76	1.08	0.35
ENSRNOG00000054034_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047007_LOC102557590	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011096_Hmgb3	16.58	2.21	3.14	3.56	6.88
ENSRNOG00000053814_AC105531.1	5.23	2.36	11.96	19.65	5.67
ENSRNOG00000002174_Cwh43	93.35	9.14	45.56	28.77	57.49
ENSRNOG00000033378_Rnf123	12.31	1.48	9.55	6.51	10.44
ENSRNOG00000005804_Eif3d	66.33	28.90	66.26	59.76	56.35
ENSRNOG00000060975_AABR07049701.1	0.00	0.00	0.00	0.21	0.00
ENSRNOG00000003532_Magea11	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011025_Trmt10a	6.89	6.18	7.87	5.67	9.94
ENSRNOG00000051527_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012368_Dnajc17	19.91	20.25	13.87	12.59	16.58
ENSRNOG00000046012_AABR07038853.1	0.00	0.00	0.00	0.24	0.00
ENSRNOG00000016459_Eif3j	26.98	27.37	28.67	20.79	23.93
ENSRNOG00000028812_Trim80	0.44	0.00	0.26	0.44	0.40
ENSRNOG00000055547_AABR07001519.1	2.56	0.00	1.41	1.04	2.53
ENSRNOG00000052352_AABR07014119.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061074_Y_RNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053751_AABR07043453.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037567_RGD1309730	33.85	43.46	24.40	20.29	31.53
ENSRNOG00000042061_AABR07071500.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018090_Ppp6r1	5.65	5.51	6.76	7.51	7.11
ENSRNOG00000052848_AABR07046745.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037618_Kncn	2.06	0.00	0.00	0.00	0.84
ENSRNOG00000011034_Tcp11x2	0.00	0.00	0.00	0.00	0.12
ENSRNOG00000000551_Fam241b	84.84	84.67	68.56	69.86	74.00
ENSRNOG00000057033_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049472_AABR07032348.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006857_AABR07060833.1	0.13	0.00	0.00	0.00	0.00
ENSRNOG00000007214_Oma1	30.45	9.45	14.34	12.70	27.95
ENSRNOG00000061630_AABR07009834.1	0.00	0.00	0.00	0.00	0.00
