gene_id	U4-CCD30-1	U2-CCD30-2	U1-cTAL30-1	C2-cTAL30-1	C1-CCD30-1
ENSRNOG00000047052_Clpp	613.00	1090.00	597.00	585.00	479.00
ENSRNOG00000005798_Cav3	0.00	0.00	1.00	1.00	0.00
ENSRNOG00000042692_AABR07027750.1	9.00	4.00	195.00	12.00	20.00
ENSRNOG00000060672_AABR07016752.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048135_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048819_AABR07068162.1	1.56	0.50	0.00	0.00	2.10
ENSRNOG00000062253_AABR07072676.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054490_AABR07011629.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009730_Cyp7b1	110.00	26.00	189.00	234.00	78.00
ENSRNOG00000013186_G3bp1	4256.00	1161.00	3290.00	3348.00	3266.00
ENSRNOG00000058902_AABR07072264.5	0.00	0.00	0.00	2.00	2.00
ENSRNOG00000051456_AABR07013729.1	3.23	29.52	1.02	14.12	41.71
ENSRNOG00000003592_Med28	1562.00	2516.00	1303.00	1157.00	1278.00
ENSRNOG00000035293_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011709_Pum1	1149.00	436.00	1593.00	1054.00	851.00
ENSRNOG00000048369_LOC684208	0.00	0.00	0.00	6.00	2.00
ENSRNOG00000005176_Map7d2	61.00	33.00	1.00	8.00	85.00
ENSRNOG00000010176_Map2k1	1928.00	461.00	823.00	891.00	1479.27
ENSRNOG00000037251_Zfp248	57.00	2.00	59.00	50.00	47.00
ENSRNOG00000003078_Dcaf6	353.00	43.00	179.00	236.00	244.00
ENSRNOG00000015541_Gnb3	3.00	0.00	0.00	5.00	10.00
ENSRNOG00000004753_Napb	34.00	1.00	31.00	36.00	26.00
ENSRNOG00000000041_Slc26a1	20.00	9.00	920.00	62.00	53.00
ENSRNOG00000020918_Ccnd1	1819.00	539.00	1994.00	2947.00	1309.00
ENSRNOG00000003837_Mif4gd	1611.00	1126.00	1046.00	898.00	1252.00
ENSRNOG00000007879_Stk26	161.00	234.00	622.00	558.00	117.00
ENSRNOG00000046740_LOC688672	42.99	35.48	21.34	25.45	21.47
ENSRNOG00000001450_Nsun5	220.00	76.00	232.00	180.00	179.00
ENSRNOG00000050000_AABR07034739.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013465_Tepp	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062020_AC120096.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057367_Glud1	3229.00	1569.00	1995.00	1697.00	3068.00
ENSRNOG00000058314_AABR07022162.2	0.00	1.00	1.00	2.00	1.00
ENSRNOG00000019766_Exoc8	54.00	27.00	18.00	22.00	72.00
ENSRNOG00000029903_Spock3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038872_Fam115e	0.00	0.00	0.00	1.00	4.00
ENSRNOG00000062174_AABR07047316.1	0.00	0.00	0.00	0.00	1.00
ENSRNOG00000007160_Kat14	1112.00	588.00	895.00	970.00	638.00
ENSRNOG00000053404_NEWGENE_1306267	28.89	0.00	27.32	28.83	34.65
ENSRNOG00000032845_Prl3d2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019623_AABR07002065.1	32.00	0.00	27.00	19.00	33.00
ENSRNOG00000050932_Pfdn4	207.00	424.00	223.00	201.00	158.00
ENSRNOG00000010446_Ccdc182	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018659_Csf1	16.00	0.00	46.00	22.00	20.00
ENSRNOG00000017362_AC107331.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024852_Tmx4	1923.00	748.00	559.00	601.00	1365.00
ENSRNOG00000046438_AABR07000583.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011907_Krt23	402.00	49.00	3.00	0.00	184.00
ENSRNOG00000013282_Mctp1	16.00	5.00	5.00	3.00	15.00
ENSRNOG00000052318_U7	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051769_AABR07040250.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000546_Nt5dc1	1131.00	463.00	787.00	897.00	882.00
ENSRNOG00000037524_Adam6a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006705_Mkks	1787.00	2804.00	1582.00	1626.00	1542.00
ENSRNOG00000059825_AC120486.11	4.00	12.00	3.00	7.00	7.00
ENSRNOG00000058956_Pgpep1l	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025370_Zfp385c	5.00	0.00	9.00	4.00	0.00
ENSRNOG00000059235_AABR07018837.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000156_LOC100911486	0.00	0.00	1.00	0.00	0.00
ENSRNOG00000052982_AC241916.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054627_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000035599_Mir101a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062014_AABR07039470.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006545_Septin7	3051.30	1894.21	2496.55	2056.21	1766.15
ENSRNOG00000059992_Siglecl1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052775_RGD1305938	587.00	574.00	491.00	509.00	426.00
ENSRNOG00000050944_AABR07065768.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019741_Isyna1	2313.00	749.00	665.00	785.00	2392.00
ENSRNOG00000055237_AABR07058403.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059614_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055339_Olr1498	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058293_LOC108349922	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033251_Slc25a52	6.04	0.00	1.02	9.15	8.16
ENSRNOG00000060408_AABR07051716.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000023162_Ca14	15.00	23.00	507.00	25.00	22.00
ENSRNOG00000040010_Rhox3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016220_Rpl12	297.88	763.53	356.50	321.75	307.86
ENSRNOG00000050531_AABR07058253.1	1.07	0.00	0.00	0.00	0.00
ENSRNOG00000000486_Ggnbp1	0.00	2.00	3.00	3.00	0.00
ENSRNOG00000007808_Nap1l5	3.00	8.00	10.00	4.00	4.00
ENSRNOG00000057415_AC106909.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001198_Fam222a	0.00	0.00	2.00	0.00	3.00
ENSRNOG00000048672_Tmem207	1.00	13.00	21340.00	21616.00	80.00
ENSRNOG00000013604_Gpx4	3020.03	8308.47	4204.87	3951.51	2872.31
ENSRNOG00000039339_Mslnl	5.00	0.00	0.00	0.00	2.00
ENSRNOG00000002188_Hpse	0.00	0.00	6.00	2.00	0.00
ENSRNOG00000052487_SNORD73	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000034083_Olr67	0.00	0.00	0.00	0.00	1.00
ENSRNOG00000011702_Foxp3	2.05	3.21	3.06	6.15	0.00
ENSRNOG00000053298_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003442_Adora1	103.00	8.00	17.00	2.00	56.00
ENSRNOG00000022707_Pmp2	0.00	0.00	0.00	0.00	4.00
ENSRNOG00000006432_Trnt1	941.74	477.53	949.03	1036.32	767.69
ENSRNOG00000051006_Ufsp1	113.00	157.00	188.00	203.00	132.00
ENSRNOG00000030326_Olr344	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059221_AABR07011712.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013791_Enpp3	15.00	17.00	155.00	18.00	14.00
ENSRNOG00000053230_Fopnl	1255.00	1501.00	992.00	1055.00	971.00
ENSRNOG00000001878_Klhl22	660.00	183.00	657.00	517.00	613.00
ENSRNOG00000060553_AC240408.1	0.00	0.00	1.00	0.00	1.00
ENSRNOG00000012928_Prmt9	986.00	177.00	487.00	651.00	674.00
ENSRNOG00000049194_AABR07066435.1	1.00	10.00	1.00	1.00	0.00
ENSRNOG00000060311_SNORD34	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007647_Oprk1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037080_Adamts17	2.00	0.00	7.00	8.00	7.00
ENSRNOG00000058682_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024452_Carmil2	131.69	48.83	96.59	102.12	190.34
ENSRNOG00000024181_Tpsab1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018463_Tctex1d4	0.00	2.00	0.00	0.00	0.00
ENSRNOG00000058817_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000041717_AABR07067736.1	0.00	1.64	0.00	0.00	2.45
ENSRNOG00000008487_Amotl2	878.00	289.00	428.00	372.00	896.00
ENSRNOG00000015030_Tjp2	762.00	278.00	124.00	78.00	631.00
ENSRNOG00000021518_Trim31	0.00	1.00	4.00	1.00	1.00
ENSRNOG00000054522_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047708_Gstz1	475.00	266.00	1035.00	1020.00	443.00
ENSRNOG00000048590_Mir3551	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000041847_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028517_Rhno1	158.00	142.00	120.00	89.00	155.00
ENSRNOG00000057835	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054245_Olr735	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000045990_LOC100912261	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051201_AABR07021565.1	2.00	0.00	1.00	3.00	2.00
ENSRNOG00000059023_AABR07061336.1	0.32	0.00	0.00	0.00	0.00
ENSRNOG00000055499_Grid1	0.00	0.00	0.00	0.00	2.00
ENSRNOG00000011568_Rspo3	0.00	6.00	0.00	3.00	1.00
ENSRNOG00000017193_Lingo1	0.00	1.00	0.00	2.00	5.00
ENSRNOG00000030927_Grid2ip	24.00	2.00	6.00	2.00	17.00
ENSRNOG00000027971_Lrrc31	230.00	176.00	4.00	5.00	280.00
ENSRNOG00000052380_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048202_AABR07038553.1	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000018711_Ppcdc	213.11	160.00	261.68	243.17	205.35
ENSRNOG00000002129_Lrrc8b	203.00	26.00	188.00	118.00	242.00
ENSRNOG00000008400_Pml	484.00	30.00	194.00	214.00	140.00
ENSRNOG00000027145_Rora	177.00	59.00	93.00	64.00	259.00
ENSRNOG00000055268_AABR07064719.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055734_AABR07062289.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020431_Matk	10.00	0.00	33.00	30.00	7.00
ENSRNOG00000054554_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046502_Lonp1	872.00	373.00	537.00	475.00	934.00
ENSRNOG00000020009_Npas4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009802_Fam124a	97.00	60.00	14.00	19.00	57.00
ENSRNOG00000026855_Abhd12b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030721_Fbrsl1	3.00	2.00	1.00	0.00	9.00
ENSRNOG00000016503_Smarcal1	279.00	132.00	225.00	240.00	232.00
ENSRNOG00000001258_Snx8	65.00	49.00	186.00	169.00	83.00
ENSRNOG00000054446_Sltm	973.00	785.00	702.00	516.00	730.00
ENSRNOG00000059184_AABR07004947.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050298_Rfng	306.00	158.00	69.00	61.00	597.00
ENSRNOG00000022778_Pphln1	724.00	201.00	528.00	615.00	463.00
ENSRNOG00000018736_Pnpla2	4616.00	1116.00	3235.00	2779.00	4705.10
ENSRNOG00000059619_AC241722.2	0.00	0.00	0.00	0.00	1.00
ENSRNOG00000050366_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018508_Olr45	0.00	0.00	0.00	0.00	5.00
ENSRNOG00000059962_AABR07025787.1	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000027833_Fnip2	102.00	47.00	1150.00	821.00	196.00
ENSRNOG00000061911_AABR07065590.1	0.00	1.00	0.00	3.00	1.00
ENSRNOG00000045902_LOC100911976	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058404_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019294_Stk16	1620.00	468.00	1406.00	1122.00	1100.00
ENSRNOG00000053925_AABR07057633.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060184_AABR07065808.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057578_Prodh2	12.00	2.00	404.00	64.00	30.00
ENSRNOG00000012460_Cntf	8.00	27.00	19.00	7.00	23.00
ENSRNOG00000015419_Spem1	1.00	0.00	2.00	10.00	12.00
ENSRNOG00000026974_Dbndd1	13.00	2.00	0.00	0.00	7.00
ENSRNOG00000009712_Gale	287.00	140.00	208.00	180.00	251.00
ENSRNOG00000029171_AY172581.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000007890_Usp1	246.00	292.00	400.00	352.00	301.00
ENSRNOG00000053237_AABR07061842.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000580_Calhm4	5.00	2.00	28.00	11.00	1.00
ENSRNOG00000007129_Cd8b	2.00	0.00	6.00	0.00	0.00
ENSRNOG00000059137_AABR07000173.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017744_Dram2	1097.00	507.00	1638.00	722.00	860.00
ENSRNOG00000001752_Nrros	14.00	2.00	133.00	105.00	39.00
ENSRNOG00000047533_Olr1162	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018458_Ncr1	2.00	7.00	1.00	8.00	22.00
ENSRNOG00000056111_AABR07019143.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010037_Epb41	213.00	28.00	515.00	521.00	140.00
ENSRNOG00000032700_Zbtb34	74.00	10.00	66.00	41.00	74.00
ENSRNOG00000057371_AABR07056608.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000041321_Mir879	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029043_Zfp84	513.00	185.00	791.00	845.00	524.00
ENSRNOG00000050868_Ddx43	395.00	49.00	5.00	0.00	102.91
ENSRNOG00000049174_Olr839	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052968_Hnrnpa3	383.90	133.69	317.38	402.01	146.70
ENSRNOG00000008169_Slc24a2	9.00	2.00	2.00	2.00	12.00
ENSRNOG00000008616_Ubr3	242.00	31.00	190.00	173.00	209.00
ENSRNOG00000015080_Wdfy1	546.00	74.00	620.00	478.00	419.00
ENSRNOG00000007681_Brd3	306.00	134.00	231.00	270.00	398.00
ENSRNOG00000036263_Mir495	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033130_Mup4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052912_AC111292.1	1.00	0.00	0.00	3.00	2.00
ENSRNOG00000050205_Afmid	264.00	308.00	420.00	433.00	338.00
ENSRNOG00000004189_Helb	218.00	126.00	306.00	282.00	143.00
ENSRNOG00000049469_AABR07049554.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053592_AABR07050646.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033679_AABR07041771.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001727_Lsg1	570.00	137.00	513.00	427.00	360.00
ENSRNOG00000032133_Rnase2	0.00	0.00	0.00	1.00	2.00
ENSRNOG00000047663_Gata1	0.00	1.00	0.00	0.00	0.00
ENSRNOG00000033020_Vegp2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057723_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061419_AABR07008485.1	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000008914_AABR07049348.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055616_AABR07024734.2	0.00	0.00	0.00	3.00	0.00
ENSRNOG00000056132_Olr468	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016920_Spire2	44.00	13.00	4.00	6.00	47.00
ENSRNOG00000049410_Chrm3	0.00	0.00	20.00	3.00	5.00
ENSRNOG00000026217_Armc2	5.00	4.00	20.00	22.00	10.00
ENSRNOG00000032994_Myom3	1.00	0.00	102.00	114.00	0.00
ENSRNOG00000056083_AABR07018119.2	0.00	0.00	0.00	0.00	3.00
ENSRNOG00000053321_AABR07070720.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048020_AABR07068711.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047637_Prss51	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046990_Rbm12	1193.00	109.35	832.94	813.00	521.81
ENSRNOG00000016592_Gnai2	1300.00	719.00	281.00	182.00	1728.00
ENSRNOG00000054148_AABR07043877.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012497_Olr1626	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010553_Pnma1	7.00	2.00	4.00	3.00	10.00
ENSRNOG00000025523_Armh3	631.00	103.75	534.00	462.79	437.43
ENSRNOG00000027542_LOC100302465	1.00	0.00	70.00	41.00	5.00
ENSRNOG00000052907_AABR07026144.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060780_AABR07007883.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000029485_Psg29	0.00	1.00	0.00	4.00	0.00
ENSRNOG00000048021_AABR07054147.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054240_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053163_AABR07050084.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000030463_Faim	375.00	404.52	265.00	232.29	287.00
ENSRNOG00000059374_AABR07024457.1	9.00	5.00	3.00	4.00	13.00
ENSRNOG00000049955_Npc1l1	3.00	0.00	0.00	14.00	10.00
ENSRNOG00000020939_Ms4a8	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000043007_Rcn3	0.00	14.00	112.00	22.00	6.00
ENSRNOG00000036811_Olr94	0.00	1.00	0.00	0.00	0.00
ENSRNOG00000050128_AABR07035725.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061287_AABR07019099.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059693_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046209_AABR07035267.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031763_Olr427	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050894_AABR07025973.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002497_Anos1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032738_AABR07039075.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003825_Wdr75	970.00	384.00	582.00	585.00	558.00
ENSRNOG00000010785_Helt	0.00	0.00	0.00	0.00	3.00
ENSRNOG00000045816_Gria1	1.00	0.00	0.00	0.00	1.00
ENSRNOG00000053027_7SK	0.00	0.00	0.33	0.00	0.00
ENSRNOG00000008673_Arpc3	2511.00	4743.00	1923.00	1664.00	1856.00
ENSRNOG00000013557_Lancl1	1811.00	485.00	1639.00	1205.00	1506.00
ENSRNOG00000053344_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058306_AABR07060318.1	0.00	0.00	0.00	0.00	3.01
ENSRNOG00000057983_AABR07036426.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019995_Dnajc18	322.00	294.00	218.00	257.00	222.00
ENSRNOG00000000607_RGD1559903	0.00	0.00	2.00	0.00	1.00
ENSRNOG00000029884_Olr486	0.00	2.00	0.00	0.00	0.00
ENSRNOG00000057653_AABR07005806.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000013570_Rad54l2	83.69	10.00	30.12	23.68	77.41
ENSRNOG00000054652_AABR07031347.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024456_Radil	9.00	2.00	8.00	14.00	9.00
ENSRNOG00000042731_Slc25a18	0.00	0.00	0.00	0.00	2.00
ENSRNOG00000052168_Olr639	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042991_AC121203.1	0.00	0.00	4.00	5.00	13.00
ENSRNOG00000059482_Hdgfl1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019143_Galnt2	235.00	239.00	250.00	235.00	336.00
ENSRNOG00000018454_Apoe	116.00	119.00	1067.00	48.00	431.00
ENSRNOG00000011475_Srcin1	0.00	2.00	0.00	2.00	4.00
ENSRNOG00000059356_AABR07042731.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052906_LOC103694891	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002986_Efhc2	464.00	105.00	119.00	180.00	258.00
ENSRNOG00000010204_Tmem9	2469.00	1928.00	1949.00	2173.00	2372.00
ENSRNOG00000009250_Pts	1092.00	2321.00	1715.00	1454.00	945.00
ENSRNOG00000008364_Cat	5951.00	2006.00	15133.00	9958.00	5654.00
ENSRNOG00000032866_AABR07035366.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012873_Gfm1	2688.00	1041.00	3274.00	2822.00	2408.00
ENSRNOG00000010749	0.00	0.00	0.00	2.00	0.00
ENSRNOG00000001169_Slc37a1	499.00	80.00	776.00	1121.00	332.00
ENSRNOG00000042607_Rhof	30.00	1.00	504.00	598.00	31.00
ENSRNOG00000009072_AABR07056013.1	6.01	4.01	3.00	5.79	7.01
ENSRNOG00000026813_Ak6	43.10	113.17	39.38	64.56	50.05
ENSRNOG00000014875_Ash2l	1208.00	291.00	1039.00	1074.00	642.00
ENSRNOG00000059242_AABR07019911.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057573_AABR07012943.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006989_Vamp2	1309.00	218.00	274.00	313.00	999.00
ENSRNOG00000053735_Hebp2	399.00	228.00	28.00	38.00	272.00
ENSRNOG00000018353_Rad17	758.00	174.00	491.00	604.00	550.00
ENSRNOG00000051138_Olr1223	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024549_Pwwp3a	100.00	47.00	98.00	84.00	36.00
ENSRNOG00000056915_Ptprq	0.00	0.00	0.00	0.00	1.00
ENSRNOG00000052114_SNORD29	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008249_Brms1l	1405.59	211.50	601.19	685.17	892.08
ENSRNOG00000024517_Gpr119	0.00	0.00	0.00	0.00	1.00
ENSRNOG00000043113_Fam43b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057660_AABR07071747.1	0.00	0.00	0.00	0.00	2.00
ENSRNOG00000005905_Pde4b	230.00	118.00	109.00	98.00	229.00
ENSRNOG00000051124_AABR07038832.1	0.00	0.00	2.00	0.00	2.00
ENSRNOG00000056465_AABR07039199.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057901_Zfp707	221.41	168.33	184.35	153.18	259.47
ENSRNOG00000030124_Ptpn11	317.00	290.00	197.00	131.00	474.00
ENSRNOG00000024509_Trim52	0.00	10.00	0.00	0.00	0.00
ENSRNOG00000055946_AC130391.4	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049801_AABR07065291.1	0.00	0.00	0.00	1.00	0.00
ENSRNOG00000054195_AABR07069352.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047951_LOC103689922	1.00	9.00	45.00	37.00	10.00
ENSRNOG00000054311_LOC102551526	0.00	1.00	2.00	5.00	5.00
ENSRNOG00000058181_AABR07019031.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055565_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053149_AABR07061688.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000034030_AC130162.1	0.00	0.00	3.15	3.00	5.00
ENSRNOG00000059749	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000024620_Mamdc2	3.00	0.00	5.00	9.00	0.00
ENSRNOG00000002175_Clock	436.00	559.00	490.00	277.00	522.00
ENSRNOG00000010094_Kcnmb2	0.00	8.00	1.00	1.00	9.00
ENSRNOG00000052445_Kdm7a	27.00	14.00	13.00	9.00	83.00
ENSRNOG00000053666_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000031003_Zfp764	79.00	2.00	78.00	66.00	94.00
ENSRNOG00000001886_Dgcr8	430.00	225.00	236.00	196.00	439.00
ENSRNOG00000027408_Ppid	448.91	457.67	433.55	419.62	435.86
ENSRNOG00000052806	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010666_Ccn5	2.00	0.00	0.00	17.00	2.00
ENSRNOG00000053792_AABR07011994.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048449_Itgb3	2.00	1.00	1.00	1.00	0.00
ENSRNOG00000020058_Celsr2	826.00	348.00	683.00	633.00	1102.00
ENSRNOG00000047717_Mir3562	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000062212_AABR07034208.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051914_AABR07061614.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057246_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000041292_AABR07041787.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012878_Atp7b	0.00	0.00	6.00	23.00	17.00
ENSRNOG00000010457_Vash1	1.00	0.00	1.00	0.00	0.00
ENSRNOG00000054379_LOC108348134	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011047_Tmem185a	1757.00	455.00	2164.00	2031.00	1247.00
ENSRNOG00000045548_Entpd7	21.41	0.00	19.33	2.93	9.86
ENSRNOG00000020694_Icam5	2.00	1.00	0.00	0.00	1.00
ENSRNOG00000025377_Ankdd1b	0.00	3.00	0.00	0.00	0.00
ENSRNOG00000018118_Atad3a	849.00	332.00	773.00	806.00	817.00
ENSRNOG00000039890_Abcg3l3	88.83	47.00	369.40	416.78	72.00
ENSRNOG00000053853_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000036563_AABR07038308.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056316_AABR07061462.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011690_Rmdn3	1209.03	410.00	1873.87	1838.64	1103.03
ENSRNOG00000050669_LOC100911515	1631.10	919.62	1347.07	1416.41	1690.21
ENSRNOG00000013859_Bpifa1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060951_AABR07052613.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047914_Gng11	106.82	134.00	693.50	384.01	120.68
ENSRNOG00000001170_Cox6a1	11241.00	20950.00	16998.00	13658.00	11213.00
ENSRNOG00000021886_B4galt7	685.00	198.00	569.00	567.00	545.00
ENSRNOG00000044629_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000061860_LOC100911376	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060701_AC130232.2	250.00	40.00	305.00	269.00	213.00
ENSRNOG00000004938_Olr758	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047643_Olr306	0.00	0.00	0.00	3.00	1.00
ENSRNOG00000000307_Mical1	12.00	0.00	45.00	39.00	13.00
ENSRNOG00000057748_AABR07033987.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025219_RGD1559622	1.00	0.00	0.00	1.00	1.00
ENSRNOG00000010523_Naa20	2166.00	3928.00	2098.00	2096.00	1708.00
ENSRNOG00000021317_Cct2	3453.00	2434.00	2831.00	2533.00	2716.00
ENSRNOG00000022764_Evi2a	39.00	0.00	97.00	33.00	17.00
ENSRNOG00000001114_Wipi2	325.00	61.00	80.00	55.00	533.00
ENSRNOG00000031834_Nkain4	0.00	5.00	6.00	0.00	3.00
