gene_id	C2-cTAL30-1.genes.results	U2-CCD30-2.genes.results	U4-CCD30-1.genes.results	C1-CCD30-1.genes.results	U1-cTAL30-1.genes.results
ENSRNOG00000017133_LOC306766	78.51	14.83	43.65	53.20	60.48
ENSRNOG00000005023_Agr2	0.12	0.00	0.00	0.00	0.00
ENSRNOG00000006357_Sgip1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019219_Vamp1	0.54	0.93	1.11	1.20	0.99
ENSRNOG00000057134_AABR07059438.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000033697_Casp4	11.87	0.00	1.16	0.98	10.92
ENSRNOG00000045957_Olr302	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015407_Olr57	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016486_Nop58	31.76	24.86	30.73	31.96	27.13
ENSRNOG00000046632_Olr581	0.00	0.00	0.00	0.10	0.00
ENSRNOG00000049420_AABR07015737.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057848_Cacng8	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054097_AABR07004232.2	0.04	0.00	0.00	0.00	0.04
ENSRNOG00000055804_AABR07030568.4	0.00	0.00	0.04	0.05	0.00
ENSRNOG00000011158_Ppp2r2a	9.03	5.10	46.70	42.68	7.86
ENSRNOG00000004947_Zfp871	2.42	1.07	0.83	2.43	2.00
ENSRNOG00000016012_Spats2l	6.20	0.95	0.99	1.03	4.12
ENSRNOG00000010459_Fbxo43	0.11	0.00	0.00	0.00	0.04
ENSRNOG00000014380_AABR07003176.1	10.41	3.62	11.60	8.68	10.05
ENSRNOG00000055987_5_8S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028362_Unc80	0.01	0.07	1.20	0.11	0.00
ENSRNOG00000033855_AABR07062466.1	0.00	1.23	0.00	0.42	0.41
ENSRNOG00000004364_Babam2	38.10	11.65	15.86	17.70	31.91
ENSRNOG00000061679_AABR07054895.1	15.33	0.00	0.00	0.00	0.00
ENSRNOG00000051859_AABR07006093.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008215_Trim47	39.07	18.28	18.48	24.48	24.56
ENSRNOG00000002782_Epgn	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000851_Bag6	5.99	2.11	8.90	9.02	5.95
ENSRNOG00000012674_Adrb3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010890_Bmp1	0.87	0.87	1.25	2.33	0.82
ENSRNOG00000012654_Vps36	42.18	42.65	74.93	53.04	33.94
ENSRNOG00000011287_Minpp1	5.39	7.78	23.99	44.38	8.05
ENSRNOG00000058298_Olr1231	0.00	0.71	0.00	0.00	0.00
ENSRNOG00000000921_Ubl3	21.59	30.39	29.85	39.14	20.14
ENSRNOG00000058007_Nde1	30.27	5.79	27.26	28.23	23.39
ENSRNOG00000056714_Sla	1.51	0.00	1.20	0.06	2.32
ENSRNOG00000052462_AABR07063546.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058344_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058812_AABR07049886.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056992_Ifna11	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004424_RGD1563962	8.56	0.49	3.83	2.98	0.85
ENSRNOG00000039559_Fam219a	0.03	0.00	0.07	0.23	0.00
ENSRNOG00000008567_Mos	0.09	0.00	0.16	0.00	0.14
ENSRNOG00000030154_Cyp4a2	49.48	4.30	11.29	21.02	55.68
ENSRNOG00000000906_Medag	18.36	0.00	0.26	0.23	17.13
ENSRNOG00000022741_Ilf3	5.96	1.67	8.70	9.19	7.14
ENSRNOG00000012508_Slc39a8	0.18	0.03	0.13	0.30	1.08
ENSRNOG00000056350	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057526_AABR07051642.1	0.00	0.30	0.00	0.00	0.00
ENSRNOG00000043328_Chmp2a	244.80	409.46	305.61	217.46	192.07
ENSRNOG00000004810_Plcb1	3.73	0.37	1.13	1.10	4.95
ENSRNOG00000000718_Cggbp1	5.18	8.42	6.69	8.54	5.55
ENSRNOG00000053273_AABR07052730.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059878_Rad51ap1	3.69	2.90	2.93	2.51	1.48
ENSRNOG00000052509_AABR07068094.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000037978_AC117299.1	0.00	1.31	0.00	0.00	0.00
ENSRNOG00000037793_Cdk5r2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054846_AABR07022393.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000058634_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006024_Olr630	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057399_Mir294	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057214_AABR07043510.1	0.71	1.17	0.12	1.37	0.31
ENSRNOG00000052019_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000042276_Trappc2	33.81	37.41	42.89	35.47	28.30
ENSRNOG00000008825_Ssrp1	60.40	20.90	80.49	75.38	58.04
ENSRNOG00000047334_LOC100910378	0.00	0.02	0.00	0.00	0.00
ENSRNOG00000037770_AABR07039936.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000413_Pln	0.00	0.02	0.03	0.00	0.15
ENSRNOG00000053619_AABR07065165.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060594_LOC100911672	0.32	0.00	0.67	1.11	0.17
ENSRNOG00000038979_NMS	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009815_Pnma2	0.59	0.09	0.05	0.63	0.37
ENSRNOG00000029889_Clca4	0.14	7.51	55.58	23.75	0.00
ENSRNOG00000008168_Wnt5b	1.38	0.10	0.03	0.11	0.95
ENSRNOG00000018898_Mpi	51.81	17.26	44.18	50.20	54.58
ENSRNOG00000036522_AABR07057990.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051747_LOC102556187	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004421_Rxylt1	3.99	5.58	8.41	8.62	2.61
ENSRNOG00000032712_Olr631	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054679_AABR07047054.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047526_Zfp526	0.05	0.01	0.04	0.15	0.12
ENSRNOG00000003883_LOC317456	0.00	0.90	0.00	0.76	0.36
ENSRNOG00000041600_AABR07049764.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050099_AABR07042496.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049295_AABR07071891.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052332_AABR07066871.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050114_Fam228a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018790_Kcnh4	0.00	0.01	0.00	0.04	0.00
ENSRNOG00000015380_Jup	13.64	3.87	20.34	22.50	13.21
ENSRNOG00000007960_Theg	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000025459_Mars1	33.62	7.59	29.32	26.86	25.74
ENSRNOG00000020125_Cd79a	0.09	2.76	2.25	2.38	0.22
ENSRNOG00000015691_Inka2	0.04	0.38	0.00	0.04	0.00
ENSRNOG00000006831_Pgr	0.06	0.43	1.47	1.96	0.02
ENSRNOG00000057119_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000014105_AC103056.1	0.94	0.00	0.87	0.00	0.00
ENSRNOG00000020406_Tmed6	128.81	336.39	95.50	184.71	48.39
ENSRNOG00000040354_Mir673	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008353_Iqch	0.11	0.05	0.08	0.10	0.31
ENSRNOG00000016984_Atg13	16.68	0.15	15.44	15.58	17.02
ENSRNOG00000060059_SNORA70	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047779_AABR07035561.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002802_Cxcl1	0.41	1.21	7.96	1.26	1.00
ENSRNOG00000008224_Jdp2	1.23	0.10	0.33	0.61	0.95
ENSRNOG00000057200_AABR07007717.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052367_AABR07009634.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015746_Kcng4	0.03	0.02	0.01	0.07	0.01
ENSRNOG00000058269	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054769_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008010_Hoxb5	0.79	0.23	0.81	1.30	0.65
ENSRNOG00000050072_Jmjd7	3.74	1.44	4.05	4.49	2.25
ENSRNOG00000057400_Olr1596	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055386_AABR07005579.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011696_Lifr	0.49	0.08	0.78	1.13	0.62
ENSRNOG00000027607_Ceacam3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008712_Tmem268	0.53	0.02	0.42	0.65	0.79
ENSRNOG00000062110_AABR07058133.1	0.00	0.00	0.14	0.00	0.00
ENSRNOG00000009390_Edn2	0.00	0.00	0.57	0.00	0.00
ENSRNOG00000003228_Mid1ip1	35.21	10.21	103.49	73.82	25.07
ENSRNOG00000053769_Soat2	0.03	0.00	0.00	0.10	0.03
ENSRNOG00000020716_Axl	2.59	0.11	1.00	0.37	4.37
ENSRNOG00000006604_Thy1	0.24	0.16	0.22	0.06	1.13
ENSRNOG00000050443_Olr1746	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001191_Tchp	6.21	2.56	13.24	8.96	4.57
ENSRNOG00000025053_Lrp1	0.06	0.05	0.03	0.21	0.19
ENSRNOG00000057663_AABR07020994.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000028108_Cytl1	0.00	0.03	0.00	0.08	0.00
ENSRNOG00000005135_Bclaf3	12.48	1.71	10.65	7.69	9.83
ENSRNOG00000032376_AABR07026002.1	7.87	1.89	4.03	3.07	6.45
ENSRNOG00000001410_Gigyf1	0.78	0.26	1.74	1.88	0.87
ENSRNOG00000011029_Sec11a	112.02	176.86	195.55	180.96	112.44
ENSRNOG00000020996_Vps51	9.55	1.07	21.28	11.14	7.40
ENSRNOG00000040068_Krtap19-5	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049063_AABR07044759.1	2.21	0.11	0.43	0.49	2.73
ENSRNOG00000006370_RGD1310852	2.77	0.17	1.40	1.24	1.89
ENSRNOG00000005387_Rbm3	111.68	82.50	75.83	62.01	74.59
ENSRNOG00000012021_Ctnnbl1	18.13	5.43	19.54	15.68	18.69
ENSRNOG00000000986_Camsap3	0.29	0.29	1.50	1.96	0.27
ENSRNOG00000055661_AABR07065420.1	4.10	0.11	2.61	2.06	2.91
ENSRNOG00000054023_AABR07072045.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054501_AABR07063847.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000049778_LOC687119	0.00	0.00	0.00	0.10	0.00
ENSRNOG00000021890_Nob1	22.02	11.45	23.38	16.22	27.46
ENSRNOG00000056818_AABR07065259.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000046060_AABR07067441.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019484_Slc6a9	0.41	0.00	0.39	0.15	0.66
ENSRNOG00000001420_Fis1	231.13	469.81	252.56	273.02	226.67
ENSRNOG00000049274_LOC102551504	0.14	0.00	0.00	0.00	0.04
ENSRNOG00000046969_AABR07034438.1	4.92	0.47	11.66	8.84	3.84
ENSRNOG00000008519_Dipk2a	7.53	3.27	1.61	1.86	7.95
ENSRNOG00000002347_Rgl1	2.32	0.31	0.62	1.18	3.29
ENSRNOG00000058563_Spdye4	0.08	0.00	0.00	0.00	0.00
ENSRNOG00000061083_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000047662_LOC687880	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052027_U5	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059355_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054164_LOC108348152	0.26	0.00	0.00	0.00	0.00
ENSRNOG00000020249_P4htm	1.12	0.00	1.74	3.51	0.50
ENSRNOG00000020204_Srp19	97.83	126.91	102.89	98.42	78.29
ENSRNOG00000005749_Foxred2	0.11	0.00	0.05	0.28	0.05
ENSRNOG00000049825_AABR07058993.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005908_Dmtf1	14.31	3.52	19.94	13.94	11.68
ENSRNOG00000001044_Aimp2	61.35	54.98	72.61	72.62	66.17
ENSRNOG00000055254_AABR07049347.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050084_Mir466b-3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000022012_Tnfrsf18	0.07	0.00	0.06	0.07	0.11
ENSRNOG00000058662_Ano8	0.09	0.00	0.23	0.47	0.00
ENSRNOG00000027900_Glt6d1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009566_Phf12	3.43	4.42	5.08	8.03	3.09
ENSRNOG00000000786_Rpp21	85.90	115.39	89.58	84.57	69.41
ENSRNOG00000050675_Myl4	0.00	0.00	0.12	0.00	0.43
ENSRNOG00000048853_Slc25a41	0.12	0.00	0.00	0.00	0.00
ENSRNOG00000060541_AABR07017825.5	0.16	0.29	0.00	0.14	0.00
ENSRNOG00000049044_AABR07001561.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004152_Lrp12	2.13	0.79	2.25	2.90	1.46
ENSRNOG00000022305_Abcc1	7.16	0.40	6.94	5.11	7.23
ENSRNOG00000054071_AC242259.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051603_Olr257	0.10	0.00	0.00	0.10	0.00
ENSRNOG00000017767_Mrvi1	0.16	0.01	0.04	0.01	0.31
ENSRNOG00000018780_Sh3rf2	0.28	0.00	0.08	0.36	0.00
ENSRNOG00000041447_AABR07004269.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000022182_Rint1	7.14	0.28	7.73	6.29	4.25
ENSRNOG00000010625_Dnmt3b	0.34	0.02	0.00	0.15	0.13
ENSRNOG00000052531_AABR07015855.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060324_AABR07065274.1	0.00	0.00	0.00	0.26	0.00
ENSRNOG00000005564_Ubn2	1.81	0.89	2.53	3.10	1.63
ENSRNOG00000050297_AABR07066114.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011830_Plekha3	1.83	4.74	2.09	3.82	2.97
ENSRNOG00000035592_Mir106a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057805_AABR07073466.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008167_Abhd6	44.92	12.68	39.18	41.32	41.20
ENSRNOG00000055115_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053284_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020139_Khdc4	7.07	7.27	21.14	18.40	5.76
ENSRNOG00000027787_Cdc6	2.39	1.40	1.49	2.07	1.72
ENSRNOG00000060488_AABR07026668.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019141_Ch25h	3.57	0.16	2.09	3.24	3.74
ENSRNOG00000052627_AABR07065566.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006120_Shh	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000044264_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059991_AC125757.3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053449_Cracr2a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048710_LOC498424	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000015493_Emx1	0.17	0.00	0.50	3.50	0.45
ENSRNOG00000016889_Fancc	5.10	4.38	6.79	5.61	5.24
ENSRNOG00000010359_Bik	0.58	9.78	8.44	10.09	1.11
ENSRNOG00000059216_AABR07034239.1	0.21	0.00	0.00	0.00	0.00
ENSRNOG00000055525_Kmt2b	0.55	0.06	0.55	1.06	0.56
ENSRNOG00000001161_Gatc	27.10	15.51	29.20	30.93	21.01
ENSRNOG00000054913_AABR07060786.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000018364_Kat2a	1.49	0.63	4.19	6.66	1.76
ENSRNOG00000050630_AABR07070043.1	183.28	226.26	209.44	251.86	171.12
ENSRNOG00000005229_Sec16b	0.28	0.00	0.00	0.02	0.18
ENSRNOG00000026067_Wfdc10a	0.00	150.56	28.36	32.26	0.32
ENSRNOG00000056184_Lrp2	0.73	0.35	0.21	1.11	9.48
ENSRNOG00000001711_Plaat1	0.22	2.45	1.59	1.78	0.06
ENSRNOG00000014615_Grk6	0.95	0.29	0.81	1.19	0.94
ENSRNOG00000050433_AABR07045140.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009086_Apcs	3.04	1.89	3.60	10.29	225.78
ENSRNOG00000012178_Lmbrd1	78.48	68.43	177.21	133.65	81.81
ENSRNOG00000053965_AABR07065531.13	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027276_Xkr4	0.62	0.00	0.00	0.35	0.15
ENSRNOG00000060554_AABR07018218.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059065_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055720_AABR07063090.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054292_AC114096.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000035614_Mir196a	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055000_Zkscan3	15.88	6.32	23.78	19.77	11.91
ENSRNOG00000019883_Pak4	4.66	4.71	25.17	22.73	2.79
ENSRNOG00000056670_AABR07000902.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048448_AABR07019116.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017718_Tmco6	7.44	3.37	9.42	10.63	6.85
ENSRNOG00000018019_Hspa12a	1.40	0.06	0.13	0.25	1.39
ENSRNOG00000059692_U6	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050634_AC110367.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000017904_Nol7	12.18	30.53	34.78	27.73	8.24
ENSRNOG00000006264_Itfg2	9.76	2.80	11.15	11.10	8.95
ENSRNOG00000052936_AABR07033404.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027191_Birc6	2.62	0.85	2.41	4.19	2.74
ENSRNOG00000042162_Wfdc3	0.57	0.11	0.15	0.59	0.94
ENSRNOG00000058427_AABR07049514.1	0.18	0.00	0.32	0.18	0.00
ENSRNOG00000006733_Srgap2	1.65	0.15	1.40	1.40	2.74
ENSRNOG00000017092_Zfp169	0.80	0.02	0.20	0.11	0.39
ENSRNOG00000017085_Tubgcp3	6.33	1.33	8.18	6.61	4.26
ENSRNOG00000013839_AABR07042875.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000035114_5S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050032_AABR07002689.1	0.00	0.00	0.25	0.34	0.00
ENSRNOG00000010784_Scg3	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000005031_Surf6	14.28	2.25	17.66	17.84	14.66
ENSRNOG00000007678_Zfp263	5.92	0.27	5.63	5.66	5.74
ENSRNOG00000025883_Ip6k3	0.00	0.00	0.06	0.09	0.30
ENSRNOG00000002013_Sidt1	0.00	0.00	0.00	0.10	0.00
ENSRNOG00000015743_Rfpl4a	0.00	0.04	0.00	0.06	0.00
ENSRNOG00000014029_Klhl13	1.56	1.46	4.88	2.90	2.42
ENSRNOG00000054767_LOC252890	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000020737_Cdc25a	2.19	0.56	5.82	4.88	1.41
ENSRNOG00000053291_AABR07000493.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004857_L2hgdh	13.68	1.41	9.82	8.03	14.59
ENSRNOG00000050719_AABR07009357.1	0.00	0.00	0.00	0.00	0.50
ENSRNOG00000007992_Srsf10	17.53	13.67	32.91	33.44	12.18
ENSRNOG00000003726_Scml2	0.13	0.19	0.16	0.34	0.18
ENSRNOG00000008560_Ccdc30	1.86	0.49	2.59	1.20	1.87
ENSRNOG00000023177_Esrp2	9.22	3.57	13.70	14.17	8.90
ENSRNOG00000055173_7SK	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000057239_AABR07026989.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001490_Pdcd2	8.44	8.33	18.94	28.36	5.22
ENSRNOG00000058558_AC124926.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000027332_Gemin6	29.14	21.78	21.42	19.00	22.38
ENSRNOG00000052059_U1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000000109_Fgf20	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000055199_AABR07071385.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060578	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000053231_LOC103694872	249.43	615.27	392.70	804.02	200.93
ENSRNOG00000005573_Ntn4	0.23	0.73	0.83	1.53	0.11
ENSRNOG00000000165_Pfkfb1	0.49	0.00	0.43	0.55	0.47
ENSRNOG00000016887_Hrh4	0.05	0.00	0.00	0.05	0.04
ENSRNOG00000012149_Gpsm2	0.73	0.09	1.49	1.75	1.29
ENSRNOG00000055685_AABR07009428.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000006962_Stk32c	0.00	0.00	0.00	0.07	0.00
ENSRNOG00000013077_Olr360	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000038559_AABR07052431.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060492_LOC103690190	0.00	0.44	0.00	2.55	0.62
ENSRNOG00000029893_Rwdd3	7.94	11.93	9.84	9.96	6.38
ENSRNOG00000052919_Olr1468	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054021_7SK	2.84	0.00	0.00	1.85	0.00
ENSRNOG00000039994_Upf3b	10.80	25.44	16.95	18.08	10.77
ENSRNOG00000001692_Chaf1b	6.18	1.27	3.56	4.83	3.95
ENSRNOG00000055714_Ak7	0.23	0.51	0.13	0.03	0.00
ENSRNOG00000003500_Apoa2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000004918_Kcna4	0.11	0.11	0.00	0.20	0.00
ENSRNOG00000057148_7SK	0.00	0.79	0.00	0.00	0.00
ENSRNOG00000005802_Usp24	7.28	0.80	1.77	2.70	4.50
ENSRNOG00000035452_Mir2964	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001293_Get4	3.49	16.45	9.32	25.39	3.68
ENSRNOG00000046913_AC142178.2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000019229_Fbl	9.02	12.95	16.00	11.58	9.21
ENSRNOG00000061821_AC109891.1	0.14	0.33	0.01	0.56	0.08
ENSRNOG00000057898_SNORA70	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000032625_AC118165.1	3.07	0.34	2.28	4.19	2.90
ENSRNOG00000053303_Bend4	0.00	0.23	0.10	0.06	0.00
ENSRNOG00000017485_Cd72	0.55	0.00	0.33	0.00	0.30
ENSRNOG00000035641_Mir138-1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000009625_Dpysl2	1.32	0.25	0.38	0.66	1.83
ENSRNOG00000005681_AABR07042323.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000012748_Vamp8	468.93	757.96	650.63	544.42	466.89
ENSRNOG00000004078_Eno3	2.39	1.35	1.97	1.60	2.05
ENSRNOG00000049928_AABR07017895.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000059677_U2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060946_Cask	1.04	0.90	1.04	1.64	2.02
ENSRNOG00000012560_Ctag2	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052767_AABR07054481.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000003812_Nlgn3	0.05	0.05	0.09	0.12	0.13
ENSRNOG00000004904_Pa2g4	30.81	32.06	23.31	54.90	29.45
ENSRNOG00000056886_Mir291b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000054611_AABR07019055.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000011704_Fbxo34	7.39	1.99	11.45	10.75	7.60
ENSRNOG00000008296_Tpgs1	4.36	9.13	35.70	43.14	3.51
ENSRNOG00000018450_Slc25a22	0.43	2.13	0.21	0.96	0.67
ENSRNOG00000036865_Krt77	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010592_Slc25a27	0.41	0.12	0.61	0.70	0.05
ENSRNOG00000053711_Olr268	0.00	0.13	0.00	0.00	0.00
ENSRNOG00000056513_5_8S_rRNA	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052813_AC141028.3	1.39	0.00	3.41	0.00	0.37
ENSRNOG00000043141_Ap3s2	85.53	74.53	93.83	91.37	66.22
ENSRNOG00000039871_RGD1306063	105.37	114.15	89.05	82.23	82.70
ENSRNOG00000053082_AABR07029741.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000001418_Znhit1	21.02	17.28	18.38	19.50	22.31
ENSRNOG00000002730_Rgs5	1.28	0.00	0.33	0.39	10.11
ENSRNOG00000033573_Sgk2	32.92	0.21	4.46	4.63	25.00
ENSRNOG00000017113_Ccnt2	13.20	2.87	15.20	13.52	9.68
ENSRNOG00000059839_Olr959	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002373_Akap1	6.55	0.83	2.41	3.08	7.65
ENSRNOG00000049443_Vom2r77	0.13	0.00	0.00	0.00	0.02
ENSRNOG00000058693_AABR07050061.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000008634_Cc2d1b	9.98	2.32	13.96	13.00	8.13
ENSRNOG00000056162_AC111885.1	0.06	0.00	0.09	0.05	0.02
ENSRNOG00000003714_Clk4	25.12	9.51	33.85	30.86	19.56
ENSRNOG00000005290_Ywhae	266.71	145.45	342.54	345.65	242.49
ENSRNOG00000046862_LOC108348137	21.81	13.35	34.70	24.52	19.35
ENSRNOG00000009905_RGD1559683	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000051181_AABR07039303.4	0.09	0.00	0.09	0.10	0.05
ENSRNOG00000035489_Mir3545	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000052005_AABR07028945.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000056967_RGD1561684	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000060402_AABR07020744.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000016221_Scn2b	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000048303_AABR07037270.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000002630_Cnot8	48.56	15.39	101.30	87.23	41.10
ENSRNOG00000036663_Foxk2	2.21	1.97	4.82	6.15	1.62
ENSRNOG00000056678_Nckap5l	0.66	0.18	0.31	0.58	1.02
ENSRNOG00000018647_Mrpl20	184.63	335.00	185.02	217.30	149.24
ENSRNOG00000018835_Notch2	2.22	0.76	2.43	3.82	1.70
ENSRNOG00000059338_LOC102549714	0.00	0.76	0.98	0.28	6.67
ENSRNOG00000018521_Nmur1	0.13	0.00	0.00	0.48	0.54
ENSRNOG00000047822_AABR07063700.1	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000050364_Mir3569	0.00	0.00	0.00	0.00	0.00
ENSRNOG00000010027_Atr	1.08	0.75	0.63	0.57	0.96
ENSRNOG00000014072_Txndc17	87.89	130.68	97.79	100.30	104.27
ENSRNOG00000015682_Kel	0.15	0.00	0.03	0.20	0.00
ENSRNOG00000050534_Gcnt1	0.33	0.45	2.31	0.85	0.68
ENSRNOG00000028279_Tex52	0.00	0.34	0.09	0.00	0.00
