WaveLength	#38-1_T	#38-1_C	#38-10_T	#38-10_C	#38-11_T	#38-11_C	#38-12_T	#38-12_C	#38-13_T	#38-13_C	#38-14_T	#38-14_C	#38-15_T	#38-15_C	#38-16_T	#38-16_C	#38-17_T	#38-17_C	#38-18_T	#38-18_C	#38-19_T	#38-19_C	#38-2_T	#38-2_C	#38-20_T	#38-20_C	#38-21_T	#38-21_C	#38-22_T	#38-22_C	#38-23_T	#38-23_C	#38-24_T	#38-24_C	#38-25_T	#38-25_C	#38-26_T	#38-26_C	#38-27_T	#38-27_C	#38-28_T	#38-28_C	#38-29_T	#38-29_C	#38-3_T	#38-3_C	#38-30_T	#38-30_C	#38-4_T	#38-4_C	#38-5_T	#38-5_C	#38-6_T	#38-6_C	#38-7_T	#38-7_C	#38-8_T	#38-8_C	#38-9_T	#38-9_C
1290.156000	50.588477	33.424373	91.145784	130.166860	62.303814	44.274860	251.279176	310.712493	226.318252	288.772942	655.838913	629.243373	206.522363	286.002489	282.670990	499.677128	112.983009	139.753646	60.156865	52.923070	150.253017	189.243671	28.675879	38.392767	425.137771	378.413189	65.323180	54.116257	136.812554	256.861127	121.404808	156.802016	423.888976	504.468918	472.888391	446.998113	119.278047	130.048950	246.931123	253.283749	68.601595	110.410580	78.739659	78.739659	92.357266	42.160773	65.073465	65.073465	95.127184	80.949022	270.986413	243.591307	173.129156	177.115239	32.151795	67.836226	23.881428	35.255921	89.657717	127.976465
1291.288000	52.309235	35.189223	90.441811	129.063731	62.248402	46.503128	244.644201	312.173080	225.229333	286.676779	662.418759	627.740945	202.346556	285.274407	275.982906	490.637500	111.401955	139.518006	63.326526	57.371148	147.854109	183.189792	30.386509	40.056338	426.726265	380.961613	64.335802	53.898773	135.063943	254.507791	119.416420	156.086267	421.399802	501.303165	468.153522	441.818128	118.778256	128.349190	246.856006	248.545948	69.224600	108.681165	78.006446	78.006446	94.201164	41.760264	64.295243	64.295243	93.987460	82.887310	269.648686	238.615006	171.929380	176.554693	32.917824	63.501892	24.807441	34.683895	88.856927	128.957278
1292.420000	53.797034	36.799960	89.682624	127.822198	61.931153	48.848913	237.960544	313.375512	223.935244	284.564099	667.581544	625.654277	198.215816	284.387978	269.575408	481.518726	110.060552	139.244646	66.415227	61.518467	145.792935	178.230205	31.975637	41.686219	428.205877	383.665922	63.282181	53.534408	133.244164	251.103289	117.067099	155.261073	418.188807	497.334856	463.072639	435.967344	117.959898	126.163201	246.084436	243.865232	69.677309	106.624012	77.005986	77.005986	95.611051	41.303677	63.393556	63.393556	92.927111	84.641270	267.892132	233.303634	170.537472	175.805269	33.630297	59.624460	25.658260	34.034407	87.827703	129.307887
1293.552000	54.650651	38.241127	88.741913	126.291776	61.490668	50.943651	231.422222	314.206803	222.268130	282.534513	671.161270	622.447933	194.221814	283.374604	263.546410	472.448949	109.093444	139.005414	69.347997	65.210625	144.020758	174.233522	33.374467	43.235786	429.646019	386.564920	62.113622	52.978282	131.297093	247.329370	114.409784	154.118540	413.788706	491.032833	456.807534	430.010096	116.812621	123.783572	244.459955	239.430801	69.865708	104.272504	75.615295	75.615295	96.356245	40.866858	62.378349	62.378349	91.993102	86.100483	265.494659	227.757200	169.068760	174.905113	34.201722	57.270814	26.369648	33.320367	86.297046	128.916167
1294.684000	55.155099	39.364157	87.596756	124.593789	60.722410	52.794190	225.220825	314.442541	220.545888	280.728350	670.908693	618.866975	190.482337	282.232084	257.901366	463.438515	108.664685	138.706455	72.071344	68.319142	142.630686	170.942755	34.530098	44.657122	431.013920	390.270293	61.014425	52.056976	129.309204	243.291282	111.174748	152.323908	408.721694	484.082660	449.859494	424.114444	114.873103	121.243376	242.634023	234.816626	69.889122	101.516093	74.222264	74.222264	96.304500	40.539228	61.125655	61.125655	90.977788	86.967052	262.632206	222.131301	167.086581	174.214384	34.645378	55.438710	26.692229	32.430559	84.833318	128.413804
1295.816000	55.488631	40.111606	86.102838	122.894933	59.755806	53.949162	220.062042	314.091150	218.166855	279.422225	669.761103	614.988468	187.111505	281.013231	253.348385	454.646542	108.070162	138.442086	74.306371	70.335585	141.495517	168.344762	35.357648	45.903823	432.733165	394.011329	60.027650	51.002606	127.318735	238.574575	108.004059	149.993032	402.263849	476.485121	442.306576	417.785670	112.919178	118.376274	240.209661	230.626085	69.716185	98.648256	72.785400	72.785400	95.991212	39.946565	59.942858	59.942858	90.041732	87.784984	259.310719	216.508433	164.828815	173.263794	34.834651	54.034718	26.562066	31.585936	83.224013	127.493802
1296.948000	55.476422	40.418008	84.273611	121.264528	58.556608	53.711269	215.314819	312.929737	215.580229	278.544438	667.312792	609.866759	184.256587	279.688633	249.794386	446.129463	107.764144	138.435135	76.004135	71.198773	140.484816	166.822632	35.395338	46.922920	434.594877	397.848448	59.123021	49.922211	125.487083	233.469660	104.975772	147.434319	395.124224	468.313271	434.157267	411.731086	110.984965	115.084307	236.669998	226.992162	69.138706	95.709131	71.042187	71.042187	95.374326	39.196977	58.871199	58.871199	89.158280	88.272197	255.923740	211.006114	162.286981	172.148711	35.045165	53.935870	26.595456	30.768902	81.231599	125.536528
1298.080000	54.751934	40.482296	82.197905	119.485783	56.881822	53.241081	210.956910	310.994258	212.916353	278.018329	662.315844	603.874965	181.966243	278.289834	247.285439	437.983677	107.571982	138.510376	77.276748	71.713395	139.757231	165.946524	35.410353	47.636911	436.596461	402.056229	58.365709	48.908623	123.739241	228.000195	101.772636	144.670439	385.710883	458.208622	425.497226	405.291847	108.557392	111.498891	232.640241	223.324060	68.418510	92.613665	69.021403	69.021403	93.631773	38.312432	57.865221	57.865221	88.504895	88.394602	252.619251	205.610594	159.486484	170.721469	34.932495	55.734900	26.756499	29.922420	79.191807	122.372448
1299.212000	53.555291	40.277443	79.815571	117.796990	54.895979	52.626972	206.951602	308.710600	210.224440	277.866737	654.546977	597.222193	180.043597	276.983669	245.008300	430.218177	108.221297	138.340781	78.378394	71.970816	139.476976	165.186116	35.407235	48.228380	438.668339	407.000715	57.544405	47.385258	122.061467	222.167956	98.224058	141.433800	375.143139	447.102981	416.336137	398.525849	105.600501	107.669258	227.994971	219.665014	67.622685	89.216081	66.816501	66.816501	91.108413	37.415481	56.683657	56.683657	87.955004	87.835487	249.326286	200.273687	156.444569	169.671693	34.682742	58.158938	26.274802	29.006842	76.855909	118.484788
1300.344000	52.010358	39.659046	77.194506	115.857238	52.747671	50.976554	203.874552	306.179994	207.200656	278.159962	645.457204	590.052993	178.515671	275.782466	243.469000	422.869604	109.113067	138.189835	79.065133	71.187705	139.380195	164.433037	35.069445	48.717089	441.174485	412.196659	56.649525	45.652064	120.447011	216.019646	94.570857	137.831532	363.603095	435.138482	406.773228	391.948477	102.389023	103.629704	222.538526	215.905446	66.539593	85.676252	64.484882	64.484882	88.035795	36.473286	55.374306	55.374306	87.458072	86.894261	245.391765	195.086049	153.192967	168.515439	34.397907	61.314302	25.537088	28.126239	74.183345	114.020587
1301.476000	50.157615	38.868487	74.324882	113.764173	50.425786	49.134007	201.120083	302.765492	204.007378	278.391928	634.370537	582.361425	177.086760	274.399745	242.365739	415.877539	110.120382	138.098010	79.453727	69.869556	139.128110	164.277487	34.396954	49.079504	443.787638	417.563429	55.769363	43.793850	118.820675	209.598034	90.853474	133.930432	351.379505	422.482493	396.837955	385.171338	98.981252	99.452925	216.680353	212.744548	65.218224	82.033701	62.069835	62.069835	84.586735	35.531486	53.990475	53.990475	86.980249	85.700716	240.741258	190.024568	149.753939	167.254117	33.964004	65.458216	24.697955	27.225551	71.745292	109.167278
1302.608000	48.071384	37.901365	71.364718	111.524958	47.953958	47.215676	198.528133	298.923206	200.677679	278.468908	622.097169	574.372039	175.931957	272.995040	241.851476	409.376496	111.236856	137.977298	79.700476	68.168272	138.952482	164.712540	33.575093	49.228144	446.486027	423.056481	54.947146	41.959860	117.120367	202.904675	87.056480	129.761325	338.493688	409.175191	386.608216	378.194539	95.410135	95.205507	210.453403	209.647745	63.726205	78.281480	59.579336	59.579336	80.881905	34.590409	52.644146	52.644146	86.511775	84.114555	235.731123	184.940756	146.152442	165.895900	33.348404	69.984867	23.768428	26.344349	68.118771	103.966521
1303.740000	45.784142	36.804149	68.711518	109.246578	45.443505	45.259535	196.110344	294.708389	197.213103	278.697396	608.821960	566.116265	175.166904	271.635058	241.583947	403.411187	112.461023	137.846954	79.799032	66.139187	139.165161	165.684511	32.607186	49.272072	449.375930	428.729664	54.110144	40.053494	115.361299	195.940506	83.170179	125.347005	325.036895	395.277361	376.091437	371.121124	91.678295	90.772492	203.879556	206.624126	62.075450	74.409711	57.026736	57.026736	76.942577	33.662836	51.240348	51.240348	86.068026	82.029129	231.689182	179.816523	142.398045	164.459648	32.636305	74.969033	22.754219	25.467151	64.455728	98.436764
1304.872000	43.362066	35.559868	66.257295	106.944177	42.891013	43.468983	193.943679	290.261758	193.648561	278.939042	594.919995	557.867203	174.597324	270.400162	241.442837	398.354347	113.757105	137.733281	79.535735	63.717802	139.798748	167.097720	31.536729	49.242279	452.393004	434.515979	53.179312	38.081277	113.623783	188.699524	79.168729	120.726621	311.098476	380.857038	365.366664	363.931534	87.833519	86.197201	197.023714	203.565845	60.279779	70.408294	54.368317	54.368317	72.733105	32.758775	49.768233	49.768233	85.623858	79.965142	227.518291	174.702782	138.521061	162.944622	31.882679	80.210108	21.638475	24.576798	61.648605	92.665490
1306.004000	40.864635	34.258110	63.790712	104.605273	40.352006	42.035387	191.826605	285.703143	189.989624	278.997681	580.802318	549.726190	174.202662	269.353503	241.583458	393.977956	115.080826	137.642954	79.086165	61.023682	140.914890	168.962452	30.402975	49.159088	455.470551	440.440624	52.212327	36.051470	111.832027	181.167903	75.027178	115.932973	296.806511	365.992640	354.442125	356.696942	83.900489	81.644476	189.950036	200.405879	58.364296	66.260707	51.583820	51.583820	68.415389	31.905199	48.197610	48.197610	85.177901	78.785141	223.169840	169.409464	134.538950	161.356956	31.100375	85.464366	20.466827	23.657913	56.600972	86.739468
1307.136000	38.350118	32.940734	61.348424	102.219984	37.857196	40.932871	189.699168	281.020995	186.268041	278.962587	566.562536	541.757421	174.030496	268.428876	242.071260	390.052848	116.361280	137.528110	78.506649	58.203238	142.270983	171.075651	29.248441	48.899932	458.683234	446.332842	51.217979	34.019264	109.968834	173.414411	70.805749	110.982735	282.319780	350.821925	343.425077	349.303749	79.935905	77.085170	182.770827	197.154969	56.340644	62.025583	48.746775	48.746775	64.067264	31.111906	46.546435	46.546435	84.677351	77.330541	218.657979	164.050551	130.480459	159.662506	30.216376	90.659482	19.318357	22.750754	53.524741	80.776150
1308.268000	35.895674	31.648326	59.411536	99.808503	35.468798	40.090750	187.505876	276.147847	182.490378	278.772543	552.321076	533.806545	173.952771	267.515446	242.390059	386.565864	117.482852	137.301680	77.874556	55.439362	143.592714	173.199674	28.128048	48.631574	462.170707	452.056941	50.181573	32.067966	108.028544	165.524517	66.596955	105.883207	267.964598	335.555956	332.365507	341.674644	75.988336	72.579763	175.633949	193.841496	54.236496	57.778554	45.975064	45.975064	59.797039	30.413231	44.874136	44.874136	83.894816	75.848508	214.962129	158.802606	126.364198	157.813892	29.285113	95.508004	18.238284	21.917764	50.760477	74.932671
1309.400000	33.521085	30.391846	57.647167	97.278789	33.187662	39.429050	185.232693	271.059778	178.462214	278.112610	538.057217	525.928581	173.887799	266.564945	242.620442	383.722773	118.422852	136.972045	77.209472	52.801248	144.872643	175.016800	27.054580	48.351073	465.986442	457.500771	49.075485	30.228621	105.948776	157.562425	62.454459	100.648470	253.797453	320.245412	321.362301	333.752460	72.094218	68.152796	168.602305	190.493941	52.056681	53.573647	43.282105	43.282105	55.629737	29.805560	43.207928	43.207928	83.052826	74.531628	211.254927	153.779575	122.214696	155.801413	28.308206	99.976830	17.242054	21.187889	47.855900	69.261904
1310.532000	31.240235	29.205025	55.635836	94.781014	31.032241	38.841338	182.847363	265.409066	174.603581	277.062498	523.762541	517.977719	173.928978	265.498736	242.742397	381.465079	119.066024	136.376736	76.554656	50.357426	145.903013	176.567129	26.039811	48.032365	470.432446	462.620960	47.962391	28.544055	103.801968	149.591381	58.438825	95.279975	239.989061	305.049387	310.449243	325.549934	68.270519	63.843130	161.745413	187.179918	49.821133	49.457696	40.670799	40.670799	51.597999	29.299925	41.542019	41.542019	82.243524	72.372230	206.430318	149.126628	118.044153	153.615798	27.284126	104.216535	16.352544	20.795677	44.878594	63.826862
1311.664000	29.150079	28.130601	53.623715	92.340966	29.061514	38.331290	180.357332	259.729266	171.020474	275.329492	509.684194	510.085987	174.011741	264.286990	241.895741	379.655571	119.041175	135.583037	75.988312	48.350766	146.357417	177.439905	25.172483	47.462423	475.236816	467.236909	46.822723	27.075153	101.667948	141.683541	54.606218	89.824734	226.737830	290.091497	299.735914	316.595576	64.591584	59.586331	155.201994	183.598073	47.547623	45.488214	38.262358	38.262358	47.823142	28.950795	39.905700	39.905700	81.230113	68.512919	201.551868	144.901674	113.887068	151.218334	26.231962	107.972323	15.628028	20.346905	42.093662	58.782186
1312.796000	27.370988	27.260325	51.814210	89.947880	27.346045	37.954017	177.433514	254.134135	167.245132	273.089971	496.159011	502.258626	173.719009	262.915159	240.629957	378.451892	118.902826	134.412698	75.736426	47.205835	146.007455	176.854235	24.537654	46.784712	480.435074	471.284692	45.648581	25.859683	99.539342	133.885523	51.069841	84.304474	214.304224	275.549833	289.258452	307.486206	61.107283	55.598343	149.089654	179.780188	45.267527	41.700405	36.105520	36.105520	44.428588	28.764526	38.304483	38.304483	79.827414	67.235566	196.618756	141.013943	109.766136	148.034400	25.046109	110.351988	15.128255	20.175206	39.282291	54.270249
1313.928000	25.946118	26.500181	50.263576	87.464317	25.974256	37.676216	174.363088	248.230567	163.511746	270.150547	483.762574	494.559727	173.394831	261.301486	239.187849	377.806889	118.166089	133.448549	75.543303	46.875135	145.006484	175.746458	24.156001	45.992694	486.141818	473.798450	44.429658	25.115185	97.141343	126.286202	47.821904	78.745793	202.939707	261.607123	279.129710	298.154498	57.896732	51.961567	143.574598	176.348736	43.002296	38.170165	34.272188	34.272188	41.546668	28.918745	36.769222	36.769222	78.179965	66.025386	189.826632	138.250900	105.715450	144.663947	23.875139	111.603854	15.061603	20.169991	36.890991	50.472536
1315.060000	25.351559	26.137520	47.301263	84.995010	24.984299	37.491607	171.245056	241.981626	160.227570	266.368484	472.307386	486.897966	173.078524	259.360533	237.350692	377.167978	117.494718	132.317137	75.527694	46.875135	143.774401	174.168868	24.178868	45.078413	492.672099	475.525070	43.305464	25.115185	94.590995	118.958205	44.869208	73.178290	192.943749	248.465872	269.394600	288.118745	55.016949	48.730539	138.809944	173.369966	40.785970	34.962357	33.158374	33.158374	39.524083	29.194214	35.322001	35.322001	76.076227	64.628686	179.225772	135.852451	101.757662	141.617750	22.861899	112.092054	15.515286	20.664595	35.065406	47.799516
1316.192000	24.873907	25.933422	43.679258	82.536203	24.479843	37.327030	167.279137	235.567666	156.713066	261.442468	461.411594	479.457500	172.620096	257.244250	233.710028	376.406926	116.094348	130.778646	75.615125	47.295750	141.714767	170.213576	24.382836	44.061232	499.998397	477.124629	42.036631	25.115185	91.897463	111.923802	42.203355	67.636302	184.974384	236.123172	260.117870	277.343015	52.472476	45.703361	134.750845	170.110264	38.616361	32.067320	32.075399	32.075399	38.247580	29.545415	34.072252	34.072252	73.623166	54.123772	166.404382	134.112082	97.912994	138.879190	22.087885	111.008626	15.919047	21.089553	33.509203	45.870989
1317.324000	24.477846	25.964585	39.830827	80.116825	24.208195	37.383828	163.034865	229.041627	153.020246	255.829941	451.054953	472.767557	171.746680	254.919602	229.472474	376.526178	113.801580	128.647694	76.127316	48.512449	138.947014	165.175435	24.658130	42.951112	508.014523	478.759189	40.669886	25.109957	89.310229	105.173382	39.964908	62.135349	177.440415	224.544914	251.287058	266.237802	50.224611	42.991806	131.303599	166.721079	36.523010	29.452582	30.928857	30.928857	37.100692	29.952259	32.808586	32.808586	70.902431	56.396562	152.555212	132.428886	94.185093	135.143107	21.060086	108.914833	16.415338	21.894605	31.887568	44.525710
1318.456000	24.538176	26.188220	35.914867	77.737302	24.152325	37.544290	158.595720	222.545638	149.485961	249.667447	442.229107	466.145385	170.733409	252.525473	224.867684	377.274416	110.968807	126.224096	76.746005	50.611287	135.488677	159.372007	25.126592	41.821005	516.401317	479.307943	39.287148	25.402142	86.531684	98.722626	38.037648	56.741519	170.325404	213.695484	242.956167	254.984937	48.332982	40.592132	128.370851	162.944843	34.450721	27.080655	30.137347	30.137347	36.084928	30.674326	31.534207	31.534207	67.982871	57.390563	138.038517	131.305433	90.594042	131.366189	19.985461	106.366581	17.119426	22.942959	30.261964	43.481617
1319.588000	25.027955	26.581083	32.330888	75.431336	24.367849	37.884135	154.087047	215.990239	146.431315	243.195422	434.454906	459.853271	169.920262	250.295108	220.143469	378.807742	108.046508	123.952952	77.378906	52.986212	131.922128	153.180404	25.893481	40.663090	525.031054	479.272648	37.998000	26.141552	83.665965	92.556666	36.404359	51.493178	164.390008	203.694226	235.234292	243.874443	46.855308	38.506545	125.825806	158.839122	32.424031	24.901197	29.704580	29.704580	35.634900	31.572721	30.311246	30.311246	64.959178	54.501360	123.388813	130.292380	87.146780	127.654531	18.975773	102.905704	18.244734	24.102029	29.242379	43.034389
1320.720000	25.686384	27.039526	29.175816	73.269606	24.739904	38.282430	149.573761	209.380402	143.446512	236.459186	427.602384	454.113855	169.185693	248.287006	215.416892	381.259630	104.925313	121.685797	78.023704	55.605589	128.213319	146.727098	26.774708	39.457385	533.887364	478.955126	36.747991	27.054398	80.821781	86.714614	34.896077	46.421051	159.465769	194.367436	227.969181	232.928092	45.428454	36.733663	123.654531	155.089411	30.463932	22.924839	29.454576	29.454576	35.709435	32.586411	29.223934	29.223934	61.856005	53.335048	109.659787	130.044505	83.858668	123.833686	18.009447	98.806455	19.503785	25.358940	28.454903	43.214198
1321.852000	26.500321	27.582849	27.839306	71.137587	25.369142	38.694917	145.165701	202.915559	140.512133	229.528768	421.614383	449.180455	168.541920	246.386730	210.650626	384.194595	101.617227	119.334294	78.710216	58.471493	124.278896	140.109345	27.758230	38.193145	542.957916	478.376679	35.573531	28.152545	78.170657	81.226397	33.536154	41.526086	155.423309	185.602345	221.160329	222.207383	44.063347	35.288116	121.867700	151.455075	28.577006	21.174272	29.391340	29.391340	35.991763	33.704244	28.235338	28.235338	58.688920	52.377602	97.719319	130.066514	80.735909	119.896008	17.088186	94.315249	20.817700	26.717352	27.890605	43.713248
1322.984000	27.456778	28.198091	27.947332	69.029813	26.102172	39.258318	140.925965	196.496593	137.666326	222.511948	416.294255	444.705157	168.005917	244.595925	205.781895	387.606751	98.218799	116.942701	79.424110	61.494081	120.122974	133.479185	28.793639	36.931772	552.134454	477.576675	34.515827	29.402901	75.636237	76.107164	32.525431	36.823106	152.099094	177.517631	214.841318	211.780330	43.041810	34.279952	120.407796	147.898223	26.777241	19.643594	29.497711	29.497711	36.421359	34.880659	27.359758	27.359758	55.540066	51.444289	93.525978	130.416203	77.789217	116.061948	16.212332	89.515796	22.193587	28.150492	27.510931	44.442895
1324.116000	28.453317	28.796873	28.250034	66.970139	26.943509	39.887865	136.885432	190.108028	135.106351	215.568504	411.481149	440.741592	167.622490	242.876247	201.016243	391.819789	94.833227	114.563322	80.177622	64.592767	115.713749	126.994731	29.833598	35.622537	561.346629	476.645326	33.624129	30.782302	73.305644	71.416165	31.746861	32.309123	149.473190	170.359410	209.211412	201.772285	42.292898	33.551963	119.222961	144.492552	25.069401	18.345053	29.742287	29.742287	37.111946	36.080471	26.614551	26.614551	52.390074	50.530402	89.485929	131.216178	75.018099	112.450934	15.375361	84.743307	23.599152	29.640313	27.220917	45.566185
1325.248000	29.473605	29.373225	28.640862	65.129824	27.855010	40.571950	133.081302	183.850574	132.731054	208.779646	407.843343	437.691505	167.458676	241.544431	196.662674	396.675761	91.479099	112.297516	80.880944	67.625699	111.342043	121.272159	30.859035	34.313787	570.492806	475.715275	32.876360	32.239139	71.162899	67.061890	31.170499	28.063781	147.421759	163.774533	204.192459	192.336146	41.756932	32.904424	118.253481	141.187784	23.436109	17.270834	30.098644	30.098644	37.900702	37.320619	26.015725	26.015725	49.304716	49.638597	85.797718	132.414437	72.444223	109.031726	14.603180	80.054053	24.988375	31.137540	27.032477	46.814560
1326.380000	30.527393	29.917793	31.835548	63.425808	28.861347	41.315254	129.724808	177.836444	130.585863	202.311382	404.733075	435.560730	167.759448	240.678441	192.956025	402.276353	88.219479	110.207757	81.306637	70.399899	107.399651	116.048606	31.849515	33.066903	579.485498	475.041568	32.253927	33.701936	69.249005	63.111815	30.842439	24.174171	146.056247	157.764773	199.776351	183.751534	41.436059	32.568172	117.381638	138.009541	21.863470	16.294058	30.512639	30.512639	38.739117	38.589864	25.499897	25.499897	46.377616	47.923201	84.711298	133.640022	70.081363	106.094217	13.889927	75.398211	26.316669	32.582429	27.062872	48.101237
1327.512000	31.615434	30.441549	35.733679	61.798354	29.967661	42.113920	126.702235	172.137734	128.687367	196.168990	402.454182	434.439988	168.523852	240.325929	190.282401	408.757461	85.131313	108.335823	81.456323	72.742726	104.055431	111.437809	32.889858	31.913230	588.266993	474.663985	31.731856	35.160585	67.547922	59.693125	30.657708	20.719075	145.008580	152.765582	196.011656	176.430447	41.363839	32.582562	116.584446	134.848232	20.420147	15.418326	30.980752	30.980752	39.626643	39.893044	24.998802	24.998802	43.678080	46.053518	87.884593	134.775472	67.950538	103.346949	13.177466	70.871535	27.571970	33.952217	27.293981	49.411559
1328.644000	32.763832	30.954379	39.987215	60.249780	31.209074	42.971824	123.999526	166.811537	127.075775	190.411022	400.727689	434.553388	169.859774	241.305351	188.310221	416.788335	82.223660	106.704574	81.333236	74.713199	102.234600	108.231326	33.858314	30.881661	596.830719	475.087256	31.307154	36.605199	66.097172	56.967744	30.586772	17.944785	144.202701	148.602687	192.888851	169.888125	41.554932	33.066718	115.848841	131.655992	19.118803	14.723043	31.575557	31.575557	40.657298	41.274711	24.560828	24.560828	41.152464	45.256573	92.003182	135.674835	66.063152	100.659984	12.459442	66.446759	28.750168	35.226473	27.752757	50.772631
1329.776000	33.926443	31.531161	44.334142	58.939845	32.611138	43.952153	121.693594	161.960222	125.757652	185.182384	401.262504	436.204373	171.206757	242.691147	188.333336	426.264056	79.596519	105.411740	80.916285	76.059162	102.144416	106.512043	34.677800	29.919671	605.141481	475.890002	30.957299	37.952669	64.894121	54.716037	30.573775	15.554216	143.770374	145.198003	190.586621	164.569414	42.139207	33.618730	115.113563	128.356075	17.990772	14.169899	32.121053	32.121053	41.720014	42.620068	24.264986	24.264986	38.835863	44.496553	96.552367	135.990382	64.434627	98.497819	11.643805	62.172134	29.783077	36.342815	28.792898	51.898677
1330.908000	35.018643	31.799524	48.312878	57.736890	34.039322	44.919638	119.884000	157.638394	124.355795	180.675931	402.849198	440.124207	173.054794	244.596946	189.658875	437.261805	77.236982	104.719792	80.204704	76.493171	102.144416	107.124744	35.221134	29.454463	612.850122	477.605685	30.873365	39.131477	64.204451	52.912284	30.680798	13.576213	143.579866	142.486476	188.821680	160.538867	42.823979	34.522856	114.239461	124.994831	16.916279	13.673538	32.532299	32.532299	42.749216	44.052797	24.006069	24.006069	37.396792	43.903542	100.871121	135.032866	63.143036	97.127749	10.946142	58.331179	30.624255	37.101070	29.814554	52.915165
1332.040000	36.001592	31.992665	51.369327	56.778759	35.463373	45.801471	119.601409	154.453629	124.636968	177.526895	405.319206	445.507252	175.294974	247.955044	191.647892	450.106023	75.328668	104.306524	78.803860	76.160220	102.166415	108.020181	35.709223	29.276002	619.844919	479.791475	30.566972	39.883864	63.862523	51.900424	30.854322	12.550143	142.068142	140.437984	187.981744	158.496433	43.594585	35.432880	113.073796	121.535722	16.029636	13.175366	32.479028	32.479028	43.472162	45.584973	23.778940	23.778940	36.649593	43.215494	101.033110	134.269793	62.416413	97.323747	10.392240	55.086795	31.181521	37.745965	30.721362	53.469764
1333.172000	36.996260	32.207990	51.820897	56.179243	36.950270	46.608714	119.283021	152.561558	125.048433	175.175017	408.696739	452.014661	178.979401	253.158556	194.302996	465.010183	74.891723	104.517941	76.884526	75.338254	104.812825	109.642818	36.255584	29.131642	625.906863	483.232679	30.182817	40.415478	63.766942	51.607876	31.057075	12.033005	140.676973	139.559589	187.955679	159.180926	44.680331	36.476115	111.500782	117.951101	15.162782	12.606098	32.577320	32.577320	44.112034	47.169458	23.537307	23.537307	35.892544	42.726335	100.279845	133.939935	61.648458	97.653284	10.047892	52.698138	31.207553	37.967279	31.781843	53.715251
1334.304000	37.975710	32.281880	52.442447	55.725961	38.494247	47.658651	118.913953	149.787681	124.663087	173.300578	414.345478	461.546960	183.561457	259.734779	200.547091	481.761455	74.511776	105.546642	74.056332	73.352113	110.187477	113.588072	36.611599	29.313024	630.824843	487.806822	30.166090	40.786228	63.694476	51.258969	31.332516	12.198342	139.995633	139.061674	188.108705	160.754064	45.997860	38.149137	109.596702	114.160487	14.435355	12.073683	32.713754	32.713754	44.769692	48.686927	23.194926	23.194926	35.201693	42.371475	99.828480	131.262189	60.863872	98.081479	9.553268	50.546524	31.105021	37.775182	33.260156	53.693702
1335.436000	38.811232	32.278385	53.094377	55.377145	40.074963	48.811434	118.554988	147.686567	124.255875	172.321463	421.480129	472.772682	188.567243	267.426312	208.382954	499.969149	73.867776	106.695080	71.081400	70.275360	117.047774	119.532404	36.701188	29.818532	635.000449	493.118218	30.278729	40.965225	63.922273	51.331948	31.332431	12.695718	138.547958	138.448627	188.331658	163.198397	47.564392	39.642982	107.486754	110.309277	13.732019	11.644791	32.598722	32.598722	45.471822	50.210685	22.804492	22.804492	35.336859	42.442409	99.263276	127.640795	60.410723	98.537982	9.026424	48.516726	30.958180	37.417226	35.039309	53.262974
1336.568000	39.514528	32.124958	52.593317	55.146275	41.653541	49.781076	119.622193	147.157942	124.959891	172.726436	429.244370	485.360965	194.060121	275.965120	217.461289	519.261453	73.832155	108.082806	67.717374	66.417261	124.992052	126.732590	36.664034	30.432821	639.438876	499.416833	30.378476	40.890633	64.614401	52.034698	31.613599	13.863032	137.837599	139.416863	189.991411	167.188062	49.395250	42.774139	105.280743	106.504610	13.152774	11.191950	32.395852	32.395852	46.072369	51.714484	22.610826	22.610826	35.852262	42.408030	95.057675	124.385563	60.462470	100.170315	8.507817	47.226573	30.591570	37.080066	37.012315	52.504028
1337.700000	40.097432	31.876174	51.609890	55.168296	43.211248	50.678338	121.194993	145.573959	125.953047	173.593761	437.332310	498.786396	199.892553	285.002391	227.425570	539.123116	74.433951	110.014104	64.357755	62.148512	133.509862	134.725387	36.522435	31.205687	642.204065	506.113859	30.630152	40.773366	65.830722	53.753989	32.047692	15.363102	138.139889	140.833156	192.251005	173.054663	51.357799	44.983020	103.109497	102.870819	12.826247	10.892327	32.225079	32.225079	46.475882	53.168239	22.614043	22.614043	36.811342	42.413578	91.202011	119.985784	60.793628	102.437957	8.165463	46.532924	29.999728	36.346468	39.151514	51.641567
1338.832000	40.600907	31.591570	50.587250	55.342870	44.750836	51.583562	123.206606	142.852272	127.211315	174.730038	446.456644	512.990444	206.006319	294.471475	238.266760	559.458637	75.350403	112.196688	60.625789	57.544938	142.540710	145.370572	36.301531	32.139677	645.617638	513.097660	31.071749	40.746671	67.396818	56.427618	32.757848	17.791361	135.932391	143.485679	195.089751	180.271577	53.491750	47.334108	101.027211	99.534303	12.758433	10.761284	32.144225	32.144225	46.850421	54.587714	22.938794	22.938794	38.007918	42.642019	87.812451	113.638125	61.445532	105.105275	7.940797	46.320863	29.232905	35.485948	41.267573	50.702519
